OTicketID,DishID,OrderTime,Quantity,Price
TKT0001462,17,2024-04-30 20:14:06,2,30000
TKT0001463,6,2022-05-04 00:41:34,4,60000
TKT0001465,1,2020-05-12 22:58:27,4,50000
TKT0001470,9,2022-11-10 23:24:51,3,80000
TKT0001476,19,2023-09-13 21:34:38,2,15000
TKT0001481,18,2024-08-18 20:29:31,1,40000
TKT0001484,23,2021-03-07 18:04:41,4,200000
TKT0001497,4,2022-04-20 06:03:59,1,55000
TKT0001506,11,2024-12-21 15:31:54,3,100000
TKT0001511,10,2022-08-24 03:54:40,5,85000
TKT0001516,5,2021-10-20 15:43:27,1,65000
TKT0001520,31,2022-08-08 04:02:29,4,15000
TKT0001530,8,2022-11-23 01:13:49,2,75000
TKT0001531,32,2022-01-13 15:30:50,3,40000
TKT0001537,30,2023-02-13 22:20:45,3,30000
TKT0001538,26,2022-10-17 16:20:39,3,25000
TKT0001540,39,2024-09-18 09:42:47,3,80000
TKT0001542,2,2020-09-16 06:56:07,4,60000
TKT0001545,21,2024-03-10 10:27:23,3,35000
TKT0001546,2,2021-02-25 02:33:25,1,60000
TKT0001547,5,2022-12-09 02:17:29,5,65000
TKT0001551,4,2020-09-21 13:50:32,2,55000
TKT0001552,14,2022-09-10 02:38:11,3,40000
TKT0001553,13,2024-07-13 21:19:29,4,35000
TKT0001556,13,2023-09-14 23:33:29,4,35000
TKT0001557,29,2023-09-25 20:04:51,4,50000
TKT0001563,17,2024-06-22 02:44:15,1,30000
TKT0001564,37,2021-04-05 16:16:37,3,40000
TKT0001565,3,2022-05-13 16:02:55,1,45000
TKT0001566,37,2021-12-21 01:42:45,2,40000
TKT0001569,34,2021-06-11 23:19:55,5,50000
TKT0001574,27,2020-09-04 01:06:16,2,30000
TKT0001576,39,2021-09-17 16:01:59,3,80000
TKT0001579,25,2022-07-11 07:33:30,1,180000
TKT0001582,4,2021-11-02 16:30:39,5,55000
TKT0001589,32,2020-01-06 05:38:08,2,40000
TKT0001591,7,2020-07-28 04:47:29,4,70000
TKT0001593,40,2020-11-13 10:50:35,2,150000
TKT0001595,8,2023-10-22 07:11:34,3,75000
TKT0001599,35,2023-04-14 01:41:10,2,60000
TKT0001600,29,2021-02-15 17:01:08,5,50000
TKT0001605,25,2020-09-17 16:20:13,3,180000
TKT0001610,30,2022-09-27 11:26:00,3,30000
TKT0001612,27,2021-08-19 05:33:22,1,30000
TKT0001613,1,2021-01-06 04:20:45,1,50000
TKT0001616,1,2022-10-19 23:16:23,3,50000
TKT0001617,35,2023-04-03 11:52:12,5,60000
TKT0001619,23,2021-04-24 10:18:51,5,200000
TKT0001622,11,2023-07-27 02:32:02,2,100000
TKT0001625,6,2021-12-21 06:47:42,3,60000
TKT0001627,10,2024-03-01 07:00:29,1,85000
TKT0001630,31,2024-04-14 17:05:11,5,15000
TKT0001639,14,2021-10-10 14:00:13,2,40000
TKT0001642,25,2021-12-26 15:46:30,2,180000
TKT0001644,36,2022-12-26 23:33:40,3,55000
TKT0001646,11,2023-06-01 22:01:19,1,100000
TKT0001648,30,2021-02-14 03:06:27,5,30000
TKT0001649,16,2023-08-16 08:26:20,3,20000
TKT0001658,19,2023-05-23 05:09:15,2,15000
TKT0001662,35,2023-02-05 03:37:29,4,60000
TKT0001665,37,2021-07-25 03:43:21,4,40000
TKT0001667,5,2024-02-29 03:08:02,2,65000
TKT0001670,24,2023-04-28 00:54:26,5,250000
TKT0001672,33,2021-04-05 23:27:49,1,35000
TKT0001674,32,2020-09-21 12:29:22,1,40000
TKT0001677,29,2024-03-18 03:24:21,4,50000
TKT0001680,35,2020-10-31 20:53:16,2,60000
TKT0001681,29,2022-08-19 17:09:06,3,50000
TKT0001684,40,2021-10-10 01:37:22,4,150000
TKT0001685,7,2024-01-15 13:09:02,2,70000
TKT0001689,24,2022-11-16 07:27:01,5,250000
TKT0001691,27,2022-04-20 10:12:20,2,30000
TKT0001692,29,2023-05-22 18:02:13,2,50000
TKT0001697,12,2021-01-25 00:41:45,5,30000
TKT0001703,38,2024-06-11 07:55:22,4,65000
TKT0001714,4,2024-04-03 21:39:36,5,55000
TKT0001716,30,2020-08-03 18:26:32,3,30000
TKT0001717,8,2021-08-30 02:03:26,3,75000
TKT0001719,3,2023-08-09 10:07:52,5,45000
TKT0001720,7,2024-12-13 01:30:44,4,70000
TKT0001725,15,2022-09-09 19:36:35,5,50000
TKT0001727,31,2023-11-11 13:30:14,1,15000
TKT0001728,20,2022-07-19 21:50:25,3,40000
TKT0001730,8,2022-03-13 16:11:43,5,75000
TKT0001732,16,2022-04-12 09:02:08,4,20000
TKT0001733,40,2024-11-12 13:00:10,5,150000
TKT0001736,6,2021-02-11 10:00:57,5,60000
TKT0001737,1,2024-04-21 23:36:28,2,50000
TKT0001742,20,2021-05-01 07:25:41,5,40000
TKT0001743,23,2020-04-25 00:56:34,4,200000
TKT0001758,3,2020-06-05 16:21:45,4,45000
TKT0001760,26,2022-04-05 05:23:59,3,25000
TKT0001765,20,2023-05-01 08:09:37,2,40000
TKT0001772,11,2021-02-18 17:35:10,5,100000
TKT0001774,16,2021-11-11 18:00:05,3,20000
TKT0001776,33,2020-11-07 09:08:24,3,35000
TKT0001777,39,2023-08-03 21:28:13,3,80000
TKT0001780,9,2021-05-09 17:52:23,2,80000
TKT0001782,40,2022-03-16 09:02:56,1,150000
TKT0001784,16,2020-06-29 13:17:25,2,20000
TKT0001789,20,2021-12-22 08:33:17,5,40000
TKT0001790,14,2020-02-16 21:40:56,5,40000
TKT0001793,8,2023-09-05 07:23:57,4,75000
TKT0001800,39,2021-05-20 16:38:52,4,80000
TKT0001803,13,2023-03-18 01:33:02,5,35000
TKT0001807,13,2020-05-19 17:24:57,1,35000
TKT0001808,40,2024-10-20 11:38:39,5,150000
TKT0001809,29,2023-03-15 03:52:38,5,50000
TKT0001815,13,2023-01-13 14:22:18,3,35000
TKT0001816,18,2022-02-04 00:20:54,5,40000
TKT0001818,5,2020-07-21 01:31:43,2,65000
TKT0001819,34,2021-04-11 04:57:36,3,50000
TKT0001820,20,2021-05-29 05:01:01,1,40000
TKT0001821,35,2021-12-16 13:13:29,3,60000
TKT0001823,25,2024-04-25 09:04:19,3,180000
TKT0001824,24,2021-03-16 23:26:51,2,250000
TKT0001825,40,2023-09-04 01:36:13,2,150000
TKT0001827,10,2023-08-20 14:31:40,5,85000
TKT0001830,6,2023-10-13 08:29:57,4,60000
TKT0001831,3,2020-01-09 02:35:07,2,45000
TKT0001833,30,2021-08-15 07:25:12,2,30000
TKT0001834,38,2020-05-26 17:00:13,2,65000
TKT0001836,4,2022-11-17 02:21:14,4,55000
TKT0001837,32,2023-06-09 21:29:35,3,40000
TKT0001844,25,2020-09-20 14:42:02,5,180000
TKT0001846,32,2021-02-16 15:19:14,5,40000
TKT0001865,26,2021-04-10 03:53:10,1,25000
TKT0001869,4,2022-01-06 12:54:37,4,55000
TKT0001872,38,2024-01-03 20:53:33,3,65000
TKT0001875,21,2020-01-25 10:22:15,2,35000
TKT0001878,3,2022-07-16 13:23:06,2,45000
TKT0001887,35,2023-01-20 14:16:42,1,60000
TKT0001889,35,2024-02-19 18:33:48,2,60000
TKT0001894,23,2021-07-08 13:22:36,4,200000
TKT0001895,19,2023-07-07 05:39:55,5,15000
TKT0001897,1,2023-05-23 17:34:31,3,50000
TKT0001899,11,2024-03-11 08:15:29,1,100000
TKT0001900,31,2023-08-22 01:40:57,1,15000
TKT0001904,36,2020-01-29 19:28:04,2,55000
TKT0001905,34,2024-11-16 15:18:27,2,50000
TKT0001906,10,2022-12-06 07:56:07,3,85000
TKT0001911,29,2020-08-17 11:23:35,3,50000
TKT0001916,18,2020-04-08 13:47:54,4,40000
TKT0001917,13,2023-01-22 22:07:34,4,35000
TKT0001925,29,2023-03-02 10:17:12,4,50000
TKT0001929,36,2021-09-10 21:42:37,4,55000
TKT0001933,35,2022-01-20 13:15:40,3,60000
TKT0001934,33,2022-06-22 04:54:17,4,35000
TKT0001936,8,2022-03-28 22:52:18,1,75000
TKT0001937,1,2023-11-12 20:34:29,5,50000
TKT0001939,11,2020-01-02 19:02:00,4,100000
TKT0001940,15,2020-05-19 23:45:32,2,50000
TKT0001941,6,2023-04-18 06:24:48,2,60000
TKT0001942,2,2024-02-23 07:40:07,1,60000
TKT0001943,18,2022-01-24 05:23:22,1,40000
TKT0001945,25,2021-11-19 15:16:16,4,180000
TKT0001949,7,2023-11-12 10:27:57,5,70000
TKT0001951,1,2022-05-20 19:25:54,2,50000
TKT0001954,38,2022-06-08 01:12:45,4,65000
TKT0001956,1,2020-01-03 04:22:31,5,50000
TKT0001964,19,2022-03-18 10:20:40,5,15000
TKT0001967,7,2024-01-20 02:32:07,1,70000
TKT0001969,9,2024-07-13 07:21:54,4,80000
TKT0001971,4,2024-02-19 03:20:51,3,55000
TKT0001972,29,2023-12-20 21:44:53,4,50000
TKT0001973,11,2022-04-10 04:13:05,1,100000
TKT0001975,1,2024-01-06 05:48:45,4,50000
TKT0001977,32,2023-05-12 09:43:26,2,40000
TKT0001984,13,2024-08-14 23:15:20,1,35000
TKT0001987,18,2020-09-02 20:27:27,5,40000
TKT0001988,8,2023-04-09 05:29:41,4,75000
TKT0001991,38,2024-10-20 23:58:39,1,65000
TKT0001993,9,2022-08-07 10:44:46,3,80000
TKT0001995,33,2022-09-13 18:45:23,3,35000
TKT0001997,38,2024-01-02 05:43:14,5,65000
TKT0002000,16,2023-08-15 18:44:34,1,20000
TKT0002002,18,2020-08-04 10:32:39,3,40000
TKT0002004,17,2022-09-13 12:45:20,1,30000
TKT0002005,20,2021-04-17 18:30:14,3,40000
TKT0002009,35,2024-04-13 07:52:26,1,60000
TKT0002013,25,2022-07-06 09:42:17,2,180000
TKT0002017,37,2024-06-28 02:20:06,3,40000
TKT0002019,38,2020-12-07 09:02:30,5,65000
TKT0002020,9,2023-09-23 08:08:14,2,80000
TKT0002021,28,2024-08-03 07:02:10,1,35000
TKT0002022,7,2023-05-16 02:42:08,2,70000
TKT0002025,35,2022-02-15 13:05:06,5,60000
TKT0002026,40,2020-05-18 23:18:10,1,150000
TKT0002028,9,2024-12-02 02:50:23,1,80000
TKT0002031,15,2022-05-01 03:45:28,2,50000
TKT0002032,21,2023-10-24 17:32:16,3,35000
TKT0002033,28,2023-06-23 13:40:26,5,35000
TKT0002035,36,2022-11-17 13:44:16,4,55000
TKT0002040,1,2020-08-04 22:54:24,3,50000
TKT0002041,34,2023-02-27 06:15:39,1,50000
TKT0002046,8,2021-08-07 05:13:53,3,75000
TKT0002049,24,2022-01-29 11:32:36,3,250000
TKT0002051,31,2021-04-06 07:47:24,4,15000
TKT0002052,30,2020-03-02 21:55:10,3,30000
TKT0002058,17,2024-11-08 13:52:54,5,30000
TKT0002062,39,2022-04-24 20:01:24,3,80000
TKT0002064,12,2020-07-09 10:19:05,2,30000
TKT0002066,24,2020-11-18 12:02:45,5,250000
TKT0002067,34,2023-06-10 05:28:18,2,50000
TKT0002068,1,2021-08-19 02:40:12,1,50000
TKT0002070,40,2020-09-26 11:39:08,5,150000
TKT0002079,2,2021-07-27 07:22:24,3,60000
TKT0002082,6,2022-11-01 15:14:38,4,60000
TKT0002085,31,2024-09-09 12:42:35,2,15000
TKT0002088,32,2022-06-03 18:05:57,2,40000
TKT0002089,24,2021-07-21 07:08:27,1,250000
TKT0002095,1,2023-11-04 20:29:37,2,50000
TKT0002096,40,2024-02-15 12:41:58,1,150000
TKT0002097,10,2024-05-10 14:02:39,4,85000
TKT0002100,36,2020-07-12 17:12:01,5,55000
TKT0002102,13,2021-01-26 13:01:47,3,35000
TKT0002107,38,2021-02-12 08:15:23,3,65000
TKT0002110,15,2023-07-15 05:45:05,3,50000
TKT0002114,30,2020-05-21 03:47:52,3,30000
TKT0002115,30,2021-05-01 11:42:58,3,30000
TKT0002116,25,2022-09-17 23:27:38,3,180000
TKT0002119,32,2024-07-29 09:47:57,3,40000
TKT0002120,40,2020-10-18 19:36:25,3,150000
TKT0002122,37,2020-06-18 23:43:31,5,40000
TKT0002125,24,2024-01-19 22:57:45,5,250000
TKT0002127,27,2020-05-07 00:53:40,3,30000
TKT0002130,19,2021-03-13 23:46:08,5,15000
TKT0002131,2,2020-06-02 01:02:18,2,60000
TKT0002134,32,2023-08-14 23:34:13,4,40000
TKT0002135,6,2022-05-23 15:18:27,1,60000
TKT0002136,3,2020-07-28 00:51:26,3,45000
TKT0002137,9,2020-10-01 17:27:01,1,80000
TKT0002138,18,2021-03-28 01:37:51,4,40000
TKT0002139,21,2021-04-01 11:24:21,3,35000
TKT0002145,13,2020-05-26 02:49:01,1,35000
TKT0002146,40,2023-10-24 13:36:08,5,150000
TKT0002147,7,2020-06-26 13:03:18,3,70000
TKT0002148,33,2024-07-25 07:58:03,1,35000
TKT0002165,20,2021-07-14 05:31:04,3,40000
TKT0002168,24,2022-01-05 05:16:55,2,250000
TKT0002171,10,2023-10-11 20:52:30,3,85000
TKT0002172,34,2024-03-18 14:38:18,1,50000
TKT0002173,12,2020-03-19 04:22:05,1,30000
TKT0002178,9,2023-10-26 09:48:54,1,80000
TKT0002185,33,2024-10-11 13:38:48,4,35000
TKT0002186,25,2023-08-17 22:54:45,2,180000
TKT0002188,38,2020-11-18 02:26:23,1,65000
TKT0002190,35,2020-12-04 12:53:00,4,60000
TKT0002194,3,2023-05-25 01:19:27,3,45000
TKT0002198,24,2023-04-17 02:30:35,3,250000
TKT0002200,9,2020-01-19 10:15:01,5,80000
TKT0002202,1,2022-09-24 21:57:14,4,50000
TKT0002206,23,2022-03-05 08:47:51,2,200000
TKT0002212,15,2024-05-12 19:45:08,5,50000
TKT0002213,16,2023-11-13 12:27:27,5,20000
TKT0002217,36,2022-12-05 01:52:02,3,55000
TKT0002218,1,2020-09-09 11:13:21,2,50000
TKT0002219,14,2024-03-13 15:52:29,5,40000
TKT0002222,30,2020-08-06 09:37:01,4,30000
TKT0002226,19,2020-05-11 12:04:10,4,15000
TKT0002227,36,2023-12-28 08:21:27,5,55000
TKT0002230,40,2021-02-21 10:01:27,4,150000
TKT0002234,37,2021-09-15 14:07:09,2,40000
TKT0002235,20,2020-08-01 00:54:46,1,40000
TKT0002238,6,2021-10-09 13:50:37,1,60000
TKT0002242,24,2020-11-02 20:42:09,5,250000
TKT0002255,27,2021-05-20 15:04:56,1,30000
TKT0002263,20,2022-04-05 10:31:49,4,40000
TKT0002266,13,2022-08-27 11:32:31,5,35000
TKT0002267,40,2021-03-07 11:51:19,2,150000
TKT0002268,3,2021-03-05 19:06:00,2,45000
TKT0002272,40,2022-12-11 09:14:35,4,150000
TKT0002273,30,2022-07-01 03:48:38,2,30000
TKT0002274,8,2024-03-01 08:46:36,3,75000
TKT0002277,37,2023-02-26 17:23:14,3,40000
TKT0002278,10,2021-05-20 19:17:04,5,85000
TKT0002281,35,2022-09-21 06:22:05,1,60000
TKT0002282,27,2023-12-13 22:28:17,3,30000
TKT0002284,32,2024-09-08 22:53:31,5,40000
TKT0002285,13,2024-06-11 19:11:36,5,35000
TKT0002288,5,2022-10-02 23:58:46,5,65000
TKT0002294,1,2021-01-04 11:27:41,3,50000
TKT0002297,1,2020-04-23 00:14:34,5,50000
TKT0002302,33,2021-04-07 20:28:13,5,35000
TKT0002303,6,2020-07-21 19:58:58,1,60000
TKT0002305,32,2021-08-22 14:52:28,4,40000
TKT0002307,39,2020-12-04 10:27:15,5,80000
TKT0002310,12,2021-10-24 07:24:42,4,30000
TKT0002313,9,2024-08-27 01:56:44,3,80000
TKT0002314,17,2022-09-14 21:54:21,3,30000
TKT0002315,9,2021-06-25 06:54:40,2,80000
TKT0002316,39,2020-10-07 14:57:13,2,80000
TKT0002321,40,2020-10-30 19:07:16,4,150000
TKT0002322,11,2023-10-05 16:09:06,4,100000
TKT0002327,39,2022-01-10 20:05:13,2,80000
TKT0002330,11,2023-01-02 18:26:57,5,100000
TKT0002334,31,2020-01-09 20:51:34,5,15000
TKT0002336,3,2024-10-11 18:29:03,1,45000
TKT0002337,11,2021-04-17 15:44:22,4,100000
TKT0002341,39,2023-04-03 04:18:40,4,80000
TKT0002342,36,2024-12-17 18:03:28,1,55000
TKT0002343,22,2020-06-27 08:14:55,4,150000
TKT0002344,3,2022-05-02 07:39:34,4,45000
TKT0002345,34,2020-09-11 15:20:12,5,50000
TKT0002346,23,2024-02-24 08:29:29,2,200000
TKT0002352,3,2023-03-05 15:40:27,4,45000
TKT0002356,8,2023-09-25 16:06:14,4,75000
TKT0002367,35,2024-06-29 23:37:15,1,60000
TKT0002368,5,2023-10-12 01:43:06,1,65000
TKT0002370,37,2022-09-22 07:09:47,5,40000
TKT0002373,39,2023-07-13 15:10:01,5,80000
TKT0002376,9,2020-07-29 08:33:00,1,80000
TKT0002379,13,2023-07-13 08:00:16,3,35000
TKT0002380,3,2023-08-27 20:11:57,4,45000
TKT0002381,34,2022-08-22 14:20:12,5,50000
TKT0002389,20,2022-05-13 06:56:27,4,40000
TKT0002392,36,2020-11-08 12:42:29,3,55000
TKT0002394,34,2023-02-26 03:28:51,2,50000
TKT0002399,21,2021-11-14 23:06:17,1,35000
TKT0002400,15,2020-06-22 21:16:45,3,50000
TKT0002416,40,2024-01-24 11:41:08,3,150000
TKT0002417,37,2020-04-10 15:42:54,5,40000
TKT0002418,18,2021-08-17 06:19:19,4,40000
TKT0002421,10,2021-08-25 12:21:03,1,85000
TKT0002426,30,2023-11-24 04:01:36,1,30000
TKT0002427,30,2024-06-06 11:28:46,1,30000
TKT0002429,22,2023-03-15 18:45:08,3,150000
TKT0002432,33,2020-04-24 07:52:58,2,35000
TKT0002433,18,2020-05-02 14:15:03,2,40000
TKT0002435,12,2020-01-27 01:11:41,4,30000
TKT0002437,11,2023-08-06 19:32:06,2,100000
TKT0002438,29,2024-07-31 10:26:57,1,50000
TKT0002447,21,2024-01-03 10:03:06,4,35000
TKT0002448,40,2020-03-14 06:27:45,5,150000
TKT0002455,4,2023-01-06 07:29:32,1,55000
TKT0002458,16,2024-06-07 19:33:17,2,20000
TKT0002459,5,2022-12-31 17:01:10,2,65000
TKT0002460,37,2021-08-26 16:21:03,2,40000
TKT0002461,29,2023-05-28 14:31:25,1,50000
TKT0002462,17,2023-01-15 22:05:48,5,30000
TKT0002464,40,2021-01-10 11:20:07,1,150000
TKT0002465,36,2021-12-09 07:25:55,3,55000
TKT0002467,29,2021-06-04 17:33:55,1,50000
TKT0002468,1,2022-04-28 01:07:15,1,50000
TKT0002470,26,2021-09-29 02:27:07,5,25000
TKT0002473,24,2022-03-03 09:36:28,3,250000
TKT0002474,39,2020-03-28 00:07:52,3,80000
TKT0002480,4,2023-08-12 05:04:55,3,55000
TKT0002483,27,2022-04-13 04:11:13,4,30000
TKT0002488,22,2023-09-30 08:46:49,5,150000
TKT0002495,24,2020-08-23 04:15:03,2,250000
TKT0002497,15,2020-11-25 19:06:20,1,50000
TKT0002505,13,2024-11-25 15:02:57,1,35000
TKT0002506,10,2022-02-18 16:01:23,1,85000
TKT0002508,14,2020-05-11 07:04:04,5,40000
TKT0002515,38,2021-06-24 00:39:19,2,65000
TKT0002518,4,2023-10-22 07:27:42,1,55000
TKT0002523,6,2020-05-20 04:31:45,2,60000
TKT0002526,7,2023-03-14 16:40:09,2,70000
TKT0002528,30,2022-02-06 06:28:13,5,30000
TKT0002529,20,2024-02-23 18:34:58,3,40000
TKT0002537,18,2023-04-28 10:34:29,2,40000
TKT0002538,17,2024-04-21 02:41:26,1,30000
TKT0002539,18,2022-01-07 17:46:07,5,40000
TKT0002540,31,2021-12-30 12:44:21,3,15000
TKT0002541,6,2020-12-27 11:04:27,3,60000
TKT0002544,40,2024-11-16 20:00:36,1,150000
TKT0002561,28,2023-09-25 03:47:21,4,35000
TKT0002567,2,2021-08-03 11:18:17,1,60000
TKT0002570,24,2023-01-18 16:22:23,5,250000
TKT0002571,17,2020-12-27 18:55:38,5,30000
TKT0002574,7,2024-09-10 18:44:15,4,70000
TKT0002582,31,2023-11-19 09:21:10,3,15000
TKT0002584,22,2024-12-27 03:43:54,4,150000
TKT0002589,21,2022-01-24 03:07:00,3,35000
TKT0002597,16,2020-07-29 08:46:24,1,20000
TKT0002603,15,2023-09-01 14:30:33,1,50000
TKT0002606,32,2023-03-22 21:08:07,4,40000
TKT0002614,9,2021-12-15 02:11:23,2,80000
TKT0002615,30,2024-03-24 08:53:09,5,30000
TKT0002618,4,2024-02-04 10:00:16,5,55000
TKT0002619,3,2024-12-16 00:14:27,4,45000
TKT0002624,2,2024-08-01 11:25:02,5,60000
TKT0002626,13,2021-05-19 10:13:46,2,35000
TKT0002627,28,2023-10-16 08:04:16,2,35000
TKT0002628,13,2023-06-11 02:56:09,1,35000
TKT0002630,19,2024-05-03 18:23:50,5,15000
TKT0002635,12,2022-10-31 13:39:22,4,30000
TKT0002636,14,2022-07-24 23:47:51,1,40000
TKT0002637,1,2021-12-31 15:24:12,1,50000
TKT0002640,27,2020-07-30 02:18:07,4,30000
TKT0002648,34,2024-02-28 05:22:21,5,50000
TKT0002649,8,2021-05-26 11:53:38,2,75000
TKT0002652,12,2023-02-17 15:58:51,4,30000
TKT0002656,4,2021-12-18 12:24:49,2,55000
TKT0002657,22,2020-01-02 23:52:35,5,150000
TKT0002672,10,2023-01-30 05:17:10,2,85000
TKT0002680,25,2024-07-22 10:10:33,3,180000
TKT0002682,35,2020-09-11 22:34:55,5,60000
TKT0002683,29,2022-04-12 12:24:45,5,50000
TKT0002690,18,2023-12-26 04:34:50,4,40000
TKT0002695,2,2021-04-19 16:31:48,1,60000
TKT0002697,35,2021-02-21 08:20:39,5,60000
TKT0002698,21,2024-03-16 20:38:09,4,35000
TKT0002704,35,2021-03-28 02:51:23,1,60000
TKT0002705,8,2022-05-30 09:05:07,1,75000
TKT0002706,8,2024-01-16 10:19:40,5,75000
TKT0002708,13,2021-06-01 13:32:04,2,35000
TKT0002710,35,2022-10-12 10:23:32,4,60000
TKT0002713,38,2024-12-08 08:32:47,3,65000
TKT0002716,14,2020-01-10 00:37:50,2,40000
TKT0002717,28,2021-01-19 07:20:39,2,35000
TKT0002724,30,2020-02-05 03:36:37,3,30000
TKT0002725,8,2020-03-28 05:15:29,1,75000
TKT0002728,7,2022-01-31 06:04:18,4,70000
TKT0002730,40,2020-05-07 02:03:28,5,150000
TKT0002731,37,2022-09-24 22:52:29,3,40000
TKT0002733,15,2022-12-31 07:36:37,5,50000
TKT0002738,2,2021-11-17 09:10:50,1,60000
TKT0002740,4,2023-02-03 05:41:41,5,55000
TKT0002743,30,2020-01-14 23:08:28,4,30000
TKT0002747,14,2023-04-05 13:05:33,5,40000
TKT0002750,16,2020-08-11 18:06:12,1,20000
TKT0002751,12,2021-09-19 09:04:42,4,30000
TKT0002753,15,2021-12-12 08:28:49,5,50000
TKT0002758,30,2023-09-06 01:15:14,4,30000
TKT0002759,32,2020-11-16 04:54:21,2,40000
TKT0002760,1,2020-08-30 16:05:02,1,50000
TKT0002761,18,2024-08-16 20:56:01,4,40000
TKT0002762,14,2021-10-10 14:09:52,3,40000
TKT0002765,5,2020-09-17 22:04:09,2,65000
TKT0002767,17,2023-12-09 03:05:54,5,30000
TKT0002773,6,2024-07-31 00:22:16,1,60000
TKT0002776,21,2020-05-14 07:58:38,4,35000
TKT0002785,26,2023-06-29 23:11:57,1,25000
TKT0002790,10,2022-10-04 18:16:46,5,85000
TKT0002793,4,2023-08-01 06:28:02,2,55000
TKT0002798,25,2021-02-11 00:34:26,3,180000
TKT0002802,2,2021-09-09 03:09:06,4,60000
TKT0002803,15,2022-04-05 08:26:33,4,50000
TKT0002805,6,2022-01-27 14:21:59,1,60000
TKT0002811,30,2024-03-24 06:47:14,2,30000
TKT0002812,16,2024-11-03 07:46:10,1,20000
TKT0002813,36,2024-12-07 21:37:58,2,55000
TKT0002815,25,2020-09-29 12:59:21,1,180000
TKT0002817,39,2020-12-24 19:39:26,2,80000
TKT0002821,17,2023-12-26 07:47:21,3,30000
TKT0002824,17,2021-12-06 10:21:07,2,30000
TKT0002825,30,2022-04-05 13:52:57,5,30000
TKT0002828,30,2024-01-20 21:21:34,4,30000
TKT0002829,12,2020-02-02 05:19:17,5,30000
TKT0002830,30,2024-03-06 03:37:22,1,30000
TKT0002831,17,2023-07-13 23:31:26,5,30000
TKT0002834,34,2020-03-18 03:02:45,3,50000
TKT0002836,14,2020-07-08 07:02:35,2,40000
TKT0002837,6,2024-04-04 12:51:56,2,60000
TKT0002838,38,2020-06-14 15:53:50,5,65000
TKT0002840,28,2020-02-18 03:39:57,5,35000
TKT0002841,35,2022-03-14 02:06:00,2,60000
TKT0002842,3,2024-10-27 19:06:33,3,45000
TKT0002845,17,2023-04-26 21:31:52,1,30000
TKT0002846,35,2023-06-30 14:35:22,2,60000
TKT0002847,25,2022-04-30 01:31:18,5,180000
TKT0002848,21,2021-02-20 06:11:40,4,35000
TKT0002849,33,2022-04-18 16:30:52,5,35000
TKT0002850,18,2022-12-14 20:16:34,1,40000
TKT0002853,1,2020-03-02 19:46:54,4,50000
TKT0002854,22,2020-08-17 09:03:01,5,150000
TKT0002857,36,2024-09-09 03:52:19,1,55000
TKT0002859,7,2021-08-11 12:22:48,5,70000
TKT0002861,9,2023-04-05 14:57:22,5,80000
TKT0002867,21,2023-05-02 07:03:01,5,35000
TKT0002870,25,2024-02-06 22:37:20,1,180000
TKT0002874,36,2022-10-20 15:27:35,3,55000
TKT0002875,17,2021-06-05 00:53:36,5,30000
TKT0002877,19,2022-02-22 07:17:19,1,15000
TKT0002881,30,2024-08-16 19:22:42,1,30000
TKT0002885,26,2024-12-08 19:09:12,5,25000
TKT0002888,31,2024-04-06 15:13:52,2,15000
TKT0002890,23,2022-10-10 17:43:48,5,200000
TKT0002891,10,2020-03-31 22:12:01,4,85000
TKT0002893,27,2020-06-30 00:24:33,5,30000
TKT0002895,30,2021-11-02 16:34:34,1,30000
TKT0002897,3,2020-11-12 04:35:19,3,45000
TKT0002898,23,2021-10-31 07:52:49,4,200000
TKT0002905,35,2021-09-27 02:54:27,5,60000
TKT0002907,38,2023-07-09 18:18:22,3,65000
TKT0002915,5,2022-12-24 20:59:27,2,65000
TKT0002917,31,2020-08-20 17:52:16,3,15000
TKT0002919,13,2023-08-15 15:46:34,3,35000
TKT0002926,15,2024-11-06 18:07:28,5,50000
TKT0002927,13,2020-09-14 02:06:46,3,35000
TKT0002929,40,2024-06-09 04:09:16,3,150000
TKT0002930,4,2024-05-12 04:52:22,1,55000
TKT0002931,4,2022-10-27 08:30:18,3,55000
TKT0002932,23,2021-03-15 23:30:42,2,200000
TKT0002938,20,2020-12-17 11:23:51,3,40000
TKT0002949,27,2020-03-30 04:29:22,5,30000
TKT0002953,31,2023-07-08 04:37:35,3,15000
TKT0002958,33,2023-08-12 08:09:39,4,35000
TKT0002961,6,2022-08-30 12:43:02,2,60000
TKT0002962,8,2020-06-06 04:45:45,4,75000
TKT0002965,3,2023-07-03 13:58:11,3,45000
TKT0002967,23,2022-08-12 14:53:37,3,200000
TKT0002971,23,2023-12-29 23:21:20,3,200000
TKT0002974,24,2024-07-30 02:13:41,4,250000
TKT0002978,17,2021-12-09 21:24:00,4,30000
TKT0002980,1,2022-10-29 08:37:03,4,50000
TKT0002981,36,2024-10-14 07:43:46,2,55000
TKT0002983,14,2023-01-31 09:39:08,5,40000
TKT0002989,27,2021-10-19 09:55:02,2,30000
TKT0002993,31,2024-01-02 09:05:20,5,15000
TKT0002996,10,2024-05-27 01:51:29,4,85000
TKT0003002,34,2020-01-09 10:25:30,4,50000
TKT0003004,2,2022-07-10 16:16:04,5,60000
TKT0003017,3,2020-07-29 21:39:15,4,45000
TKT0003020,13,2021-08-05 14:01:30,2,35000
