SOTicketID,DishID,OrderTime,Quantity,Price
TKT0037835,24,2024-07-06 00:00:00,2,500000
TKT0091796,11,2023-04-28 00:00:00,2,200000
TKT0086318,16,2023-02-25 00:00:00,5,100000
TKT0059242,5,2023-04-16 00:00:00,5,325000
TKT0014197,33,2024-09-01 00:00:00,3,105000
TKT0046002,7,2024-08-12 00:00:00,4,280000
TKT0028479,23,2023-11-13 00:00:00,5,1000000
TKT0034499,35,2023-12-27 00:00:00,4,240000
TKT0082519,18,2024-08-06 00:00:00,4,160000
TKT0053611,4,2024-03-01 00:00:00,4,220000
TKT0030075,5,2024-04-10 00:00:00,4,260000
TKT0058302,9,2024-11-10 00:00:00,1,80000
TKT0028458,23,2023-05-12 00:00:00,2,400000
TKT0051450,20,2024-01-31 00:00:00,3,120000
TKT0094598,6,2024-10-24 00:00:00,1,60000
TKT0032187,16,2023-04-21 00:00:00,1,20000
TKT0080219,3,2024-11-30 00:00:00,2,90000
TKT0075656,32,2023-09-23 00:00:00,5,200000
TKT0048062,18,2024-07-01 00:00:00,2,80000
TKT0059238,13,2023-04-13 00:00:00,3,105000
TKT0074847,4,2024-08-07 00:00:00,1,55000
TKT0012586,4,2024-05-29 00:00:00,1,55000
TKT0046960,13,2023-12-11 00:00:00,2,70000
TKT0026777,25,2023-09-13 00:00:00,5,900000
TKT0027990,28,2024-06-11 00:00:00,5,175000
TKT0067013,27,2023-03-01 00:00:00,2,60000
TKT0049142,14,2024-07-21 00:00:00,3,120000
TKT0078204,30,2024-10-12 00:00:00,3,90000
TKT0040794,3,2023-11-03 00:00:00,1,45000
TKT0010088,37,2024-01-17 00:00:00,3,120000
TKT0090550,24,2024-03-15 00:00:00,4,1000000
TKT0059740,34,2023-11-27 00:00:00,5,250000
TKT0090232,9,2024-08-24 00:00:00,2,160000
TKT0036920,22,2024-10-08 00:00:00,3,450000
TKT0036234,19,2024-01-16 00:00:00,4,60000
TKT0062757,33,2023-05-24 00:00:00,5,175000
TKT0015365,3,2023-11-24 00:00:00,5,225000
TKT0074619,27,2024-07-18 00:00:00,3,90000
TKT0039308,34,2023-05-19 00:00:00,2,100000
TKT0064525,27,2024-07-08 00:00:00,1,30000
TKT0027229,18,2024-11-07 00:00:00,3,120000
TKT0053456,20,2023-11-20 00:00:00,3,120000
TKT0069387,25,2023-09-30 00:00:00,4,720000
TKT0031229,18,2023-10-12 00:00:00,2,80000
TKT0082712,9,2023-08-28 00:00:00,5,400000
TKT0059445,3,2023-04-23 00:00:00,4,180000
TKT0046020,37,2023-05-13 00:00:00,1,40000
TKT0057344,12,2024-04-02 00:00:00,2,60000
TKT0059231,29,2023-02-21 00:00:00,3,150000
TKT0095760,12,2024-03-02 00:00:00,4,120000
TKT0076690,7,2023-05-27 00:00:00,3,210000
TKT0018726,9,2024-04-08 00:00:00,3,240000
TKT0024299,21,2024-06-16 00:00:00,4,140000
TKT0056264,26,2024-08-21 00:00:00,3,75000
TKT0082086,23,2023-10-26 00:00:00,5,1000000
TKT0011290,30,2023-01-01 00:00:00,4,120000
TKT0076234,5,2024-11-13 00:00:00,5,325000
TKT0030901,25,2024-11-11 00:00:00,4,720000
TKT0089342,15,2023-01-10 00:00:00,1,50000
TKT0037017,37,2023-02-22 00:00:00,5,200000
TKT0065897,12,2023-09-19 00:00:00,3,90000
TKT0025478,19,2023-11-10 00:00:00,5,75000
TKT0089444,1,2024-08-11 00:00:00,3,150000
TKT0015407,29,2024-04-26 00:00:00,1,50000
TKT0035924,33,2024-12-14 00:00:00,2,70000
TKT0013269,25,2023-03-21 00:00:00,5,900000
TKT0060913,32,2023-11-29 00:00:00,1,40000
TKT0051587,30,2024-08-10 00:00:00,1,30000
TKT0046353,28,2024-04-01 00:00:00,2,70000
TKT0031681,12,2023-09-09 00:00:00,1,30000
TKT0074992,36,2024-10-08 00:00:00,4,220000
TKT0012268,24,2023-02-21 00:00:00,5,1250000
TKT0015338,25,2024-03-15 00:00:00,3,540000
TKT0053098,14,2024-05-30 00:00:00,3,120000
TKT0019666,16,2024-05-10 00:00:00,4,80000
TKT0069824,35,2024-06-18 00:00:00,1,60000
TKT0025818,6,2024-07-11 00:00:00,1,60000
TKT0089086,18,2023-08-11 00:00:00,5,200000
TKT0028438,6,2023-09-25 00:00:00,5,300000
TKT0018585,17,2024-03-12 00:00:00,5,150000
TKT0079816,27,2023-09-18 00:00:00,4,120000
TKT0064936,5,2023-01-10 00:00:00,5,325000
TKT0092413,20,2024-12-05 00:00:00,4,160000
TKT0028212,26,2024-10-05 00:00:00,5,125000
TKT0033078,1,2024-01-14 00:00:00,4,200000
TKT0055816,40,2024-08-07 00:00:00,1,150000
TKT0038672,14,2024-05-20 00:00:00,3,120000
TKT0056271,19,2024-07-22 00:00:00,2,30000
TKT0053168,3,2024-03-29 00:00:00,3,135000
TKT0045082,3,2023-04-08 00:00:00,4,180000
TKT0095235,20,2023-12-03 00:00:00,5,200000
TKT0069022,39,2023-02-14 00:00:00,5,400000
TKT0050593,36,2024-10-14 00:00:00,1,55000
TKT0021244,30,2024-01-06 00:00:00,1,30000
TKT0092454,9,2023-06-27 00:00:00,5,400000
TKT0033208,24,2024-09-22 00:00:00,2,500000
TKT0079637,4,2024-02-06 00:00:00,5,275000
TKT0072632,21,2024-02-17 00:00:00,5,175000
TKT0076555,4,2023-05-26 00:00:00,2,110000
TKT0073052,21,2024-08-10 00:00:00,5,175000
TKT0058813,15,2024-08-22 00:00:00,3,150000
TKT0012151,10,2023-07-08 00:00:00,1,85000
TKT0060211,3,2024-03-18 00:00:00,4,180000
TKT0082311,13,2024-03-22 00:00:00,1,35000
TKT0019484,33,2023-02-05 00:00:00,5,175000
TKT0079367,29,2023-04-13 00:00:00,2,100000
TKT0024074,17,2024-05-21 00:00:00,1,30000
TKT0031883,31,2024-01-13 00:00:00,5,75000
TKT0047780,2,2024-06-23 00:00:00,3,180000
TKT0070092,34,2023-07-10 00:00:00,3,150000
TKT0072501,20,2024-04-07 00:00:00,4,160000
TKT0041295,23,2023-04-17 00:00:00,5,1000000
TKT0055662,11,2024-07-20 00:00:00,4,400000
TKT0089648,7,2024-12-29 00:00:00,3,210000
TKT0071508,11,2024-06-09 00:00:00,2,200000
TKT0062453,33,2023-02-21 00:00:00,1,35000
TKT0060943,8,2024-07-04 00:00:00,3,225000
TKT0069660,8,2023-12-14 00:00:00,5,375000
TKT0014905,39,2023-04-05 00:00:00,5,400000
TKT0091622,34,2024-12-02 00:00:00,2,100000
TKT0040080,10,2023-04-04 00:00:00,3,255000
TKT0087751,32,2023-01-05 00:00:00,1,40000
TKT0018383,3,2024-04-12 00:00:00,5,225000
TKT0038379,27,2024-01-02 00:00:00,2,60000
TKT0013412,23,2024-11-12 00:00:00,2,400000
TKT0053940,20,2023-12-03 00:00:00,4,160000
TKT0059615,21,2024-03-05 00:00:00,3,105000
TKT0079020,32,2024-11-20 00:00:00,4,160000
TKT0097010,24,2024-10-11 00:00:00,2,500000
TKT0071731,25,2023-07-10 00:00:00,3,540000
TKT0080768,10,2023-11-28 00:00:00,3,255000
TKT0072962,40,2024-01-02 00:00:00,1,150000
TKT0058011,18,2024-12-24 00:00:00,3,120000
TKT0041600,22,2023-04-28 00:00:00,2,300000
TKT0051575,25,2024-11-25 00:00:00,3,540000
TKT0033085,28,2023-07-24 00:00:00,4,140000
TKT0028906,9,2023-08-28 00:00:00,4,320000
TKT0062046,30,2023-01-13 00:00:00,3,90000
TKT0023438,36,2023-01-15 00:00:00,5,275000
TKT0013552,17,2023-09-21 00:00:00,5,150000
TKT0023536,3,2024-07-20 00:00:00,5,225000
TKT0040483,14,2024-12-27 00:00:00,1,40000
TKT0039037,34,2023-12-11 00:00:00,3,150000
TKT0094148,39,2023-09-07 00:00:00,1,80000
TKT0056066,29,2024-12-31 00:00:00,1,50000
TKT0019660,38,2023-10-05 00:00:00,2,130000
TKT0083794,18,2024-05-10 00:00:00,4,160000
TKT0093356,39,2024-05-05 00:00:00,3,240000
TKT0075531,10,2024-05-31 00:00:00,4,340000
TKT0018115,27,2024-12-01 00:00:00,1,30000
TKT0066493,22,2023-04-21 00:00:00,1,150000
TKT0031539,33,2024-08-01 00:00:00,3,105000
TKT0033191,7,2024-06-19 00:00:00,5,350000
TKT0026459,36,2024-10-25 00:00:00,1,55000
TKT0053944,7,2023-12-20 00:00:00,3,210000
TKT0037519,36,2023-03-23 00:00:00,1,55000
TKT0084277,37,2024-03-16 00:00:00,3,120000
TKT0073074,3,2024-01-23 00:00:00,5,225000
TKT0035010,30,2023-08-16 00:00:00,4,120000
TKT0010067,1,2023-06-17 00:00:00,1,50000
TKT0063504,3,2024-08-30 00:00:00,3,135000
TKT0085517,21,2024-12-18 00:00:00,3,105000
TKT0067215,2,2023-04-27 00:00:00,1,60000
TKT0093973,22,2024-08-19 00:00:00,2,300000
TKT0077317,30,2024-03-22 00:00:00,1,30000
TKT0037665,20,2024-02-02 00:00:00,2,80000
TKT0084053,18,2024-07-13 00:00:00,2,80000
TKT0051982,6,2023-11-29 00:00:00,5,300000
TKT0082700,30,2024-03-10 00:00:00,1,30000
TKT0038053,15,2023-03-19 00:00:00,2,100000
TKT0089422,24,2024-10-10 00:00:00,1,250000
TKT0079968,35,2023-04-14 00:00:00,1,60000
TKT0093068,11,2024-06-03 00:00:00,2,200000
TKT0086887,15,2023-08-28 00:00:00,2,100000
TKT0038657,10,2024-11-19 00:00:00,1,85000
TKT0010117,40,2023-02-15 00:00:00,5,750000
TKT0097937,13,2023-10-29 00:00:00,4,140000
TKT0012020,17,2023-10-06 00:00:00,4,120000
TKT0032929,38,2024-06-09 00:00:00,4,260000
TKT0081853,33,2024-12-06 00:00:00,4,140000
TKT0028046,35,2024-02-17 00:00:00,1,60000
TKT0013738,26,2023-06-17 00:00:00,1,25000
TKT0038733,24,2023-03-30 00:00:00,3,750000
TKT0078951,35,2024-07-07 00:00:00,2,120000
TKT0090065,4,2024-10-19 00:00:00,2,110000
TKT0099345,33,2024-10-21 00:00:00,2,70000
TKT0018049,3,2024-04-30 00:00:00,1,45000
TKT0052985,5,2024-01-14 00:00:00,1,65000
TKT0065332,9,2023-07-22 00:00:00,1,80000
TKT0021918,8,2023-07-18 00:00:00,1,75000
TKT0034014,28,2023-11-16 00:00:00,3,105000
TKT0077476,8,2024-08-02 00:00:00,5,375000
TKT0078817,21,2024-06-06 00:00:00,2,70000
TKT0023546,13,2024-06-25 00:00:00,3,105000
TKT0035112,18,2023-07-03 00:00:00,5,200000
TKT0076648,39,2024-06-25 00:00:00,1,80000
TKT0084924,10,2023-04-29 00:00:00,1,85000
TKT0069093,7,2024-11-18 00:00:00,1,70000
TKT0077646,25,2024-10-28 00:00:00,2,360000
TKT0078819,13,2023-03-07 00:00:00,4,140000
TKT0093936,8,2023-09-16 00:00:00,5,375000
TKT0093858,34,2023-08-11 00:00:00,5,250000
TKT0057270,25,2024-10-31 00:00:00,1,180000
TKT0027278,36,2024-09-26 00:00:00,2,110000
TKT0057787,12,2024-05-27 00:00:00,4,120000
TKT0048040,22,2023-12-13 00:00:00,3,450000
TKT0059644,36,2024-03-01 00:00:00,3,165000
TKT0098562,21,2024-12-18 00:00:00,3,105000
TKT0066849,36,2023-09-22 00:00:00,2,110000
TKT0025746,19,2023-12-06 00:00:00,5,75000
TKT0060446,15,2023-04-29 00:00:00,5,250000
TKT0076987,40,2024-11-16 00:00:00,5,750000
TKT0026717,39,2023-01-17 00:00:00,3,240000
TKT0099375,12,2024-09-17 00:00:00,3,90000
TKT0021667,9,2023-01-20 00:00:00,2,160000
TKT0032877,18,2024-11-28 00:00:00,4,160000
TKT0011552,4,2023-04-22 00:00:00,2,110000
TKT0071906,20,2023-01-18 00:00:00,4,160000
TKT0039999,25,2023-02-03 00:00:00,2,360000
TKT0057958,18,2023-06-29 00:00:00,3,120000
TKT0075798,17,2023-12-24 00:00:00,4,120000
TKT0072353,6,2024-07-15 00:00:00,1,60000
TKT0048529,40,2023-05-10 00:00:00,4,600000
TKT0035012,9,2024-04-13 00:00:00,4,320000
TKT0059565,11,2023-09-16 00:00:00,2,200000
TKT0027478,13,2024-02-21 00:00:00,4,140000
TKT0026936,18,2024-10-02 00:00:00,1,40000
TKT0080903,33,2023-03-31 00:00:00,2,70000
TKT0071454,31,2023-11-22 00:00:00,4,60000
TKT0031796,34,2023-12-16 00:00:00,3,150000
TKT0023186,11,2023-01-17 00:00:00,5,500000
TKT0028294,23,2024-04-27 00:00:00,2,400000
TKT0018818,40,2023-04-25 00:00:00,5,750000
TKT0060956,8,2023-04-22 00:00:00,5,375000
TKT0098749,35,2024-07-12 00:00:00,1,60000
TKT0042121,16,2024-07-23 00:00:00,4,80000
TKT0039722,37,2024-01-18 00:00:00,5,200000
TKT0078475,7,2024-09-28 00:00:00,1,70000
TKT0015969,36,2023-05-09 00:00:00,4,220000
TKT0038597,21,2024-05-06 00:00:00,5,175000
TKT0041542,28,2024-10-26 00:00:00,2,70000
TKT0046154,19,2024-02-17 00:00:00,5,75000
TKT0032668,17,2024-06-17 00:00:00,5,150000
TKT0030464,25,2023-03-10 00:00:00,4,720000
TKT0051425,16,2023-03-09 00:00:00,2,40000
TKT0022501,29,2024-10-15 00:00:00,4,200000
TKT0040023,4,2024-05-24 00:00:00,3,165000
TKT0044833,36,2024-05-25 00:00:00,3,165000
TKT0011002,32,2023-07-22 00:00:00,3,120000
TKT0035282,37,2024-06-12 00:00:00,1,40000
TKT0046456,17,2023-01-11 00:00:00,1,30000
TKT0019994,36,2024-11-19 00:00:00,3,165000
TKT0035009,4,2023-12-20 00:00:00,4,220000
TKT0039223,26,2023-11-18 00:00:00,5,125000
TKT0073180,31,2023-09-30 00:00:00,1,15000
TKT0077961,25,2023-02-12 00:00:00,3,540000
TKT0062930,22,2024-04-07 00:00:00,3,450000
TKT0094513,30,2024-09-12 00:00:00,1,30000
TKT0026796,22,2023-03-19 00:00:00,2,300000
TKT0078290,14,2023-05-21 00:00:00,3,120000
TKT0072192,38,2024-07-17 00:00:00,4,260000
TKT0097672,1,2024-08-09 00:00:00,1,50000
TKT0069652,2,2023-01-09 00:00:00,2,120000
TKT0098837,33,2024-03-16 00:00:00,2,70000
TKT0030387,27,2023-08-11 00:00:00,3,90000
TKT0060445,20,2023-05-05 00:00:00,2,80000
TKT0023338,30,2024-12-13 00:00:00,5,150000
TKT0058377,29,2023-07-17 00:00:00,4,200000
TKT0057244,34,2024-01-17 00:00:00,2,100000
TKT0052028,2,2023-09-10 00:00:00,5,300000
TKT0083920,26,2024-03-26 00:00:00,1,25000
TKT0050856,10,2023-11-15 00:00:00,5,425000
TKT0040396,24,2024-10-15 00:00:00,1,250000
TKT0033307,29,2023-04-04 00:00:00,4,200000
TKT0046991,26,2024-07-21 00:00:00,3,75000
TKT0065016,1,2023-04-30 00:00:00,4,200000
TKT0084425,24,2023-06-11 00:00:00,4,1000000
TKT0039351,19,2024-11-15 00:00:00,1,15000
TKT0052102,9,2023-08-30 00:00:00,5,400000
TKT0099385,39,2024-10-11 00:00:00,2,160000
TKT0053373,25,2023-09-13 00:00:00,3,540000
TKT0086895,25,2024-11-02 00:00:00,3,540000
TKT0012512,25,2024-04-06 00:00:00,4,720000
TKT0089859,7,2024-05-28 00:00:00,3,210000
TKT0056668,16,2023-03-01 00:00:00,4,80000
TKT0036769,37,2024-08-05 00:00:00,3,120000
TKT0023051,16,2023-02-03 00:00:00,4,80000
TKT0058849,8,2024-09-16 00:00:00,4,300000
TKT0047721,20,2024-04-25 00:00:00,5,200000
TKT0098105,12,2023-12-30 00:00:00,5,150000
TKT0054220,7,2024-12-15 00:00:00,3,210000
TKT0079015,17,2023-02-16 00:00:00,3,90000
TKT0096710,21,2024-06-25 00:00:00,2,70000
TKT0037840,25,2023-03-24 00:00:00,2,360000
TKT0052964,10,2024-02-09 00:00:00,3,255000
TKT0060703,7,2024-01-26 00:00:00,4,280000
TKT0098886,11,2024-07-28 00:00:00,3,300000
TKT0086645,9,2024-09-05 00:00:00,2,160000
TKT0019379,31,2023-11-03 00:00:00,5,75000
TKT0079256,26,2024-03-23 00:00:00,1,25000
TKT0055400,2,2023-10-14 00:00:00,3,180000
TKT0053611,34,2023-02-25 00:00:00,5,250000
TKT0075417,7,2023-07-28 00:00:00,2,140000
TKT0075668,32,2023-07-30 00:00:00,1,40000
TKT0075920,33,2024-08-13 00:00:00,4,140000
TKT0076004,16,2023-11-12 00:00:00,2,40000
TKT0010014,6,2023-11-15 00:00:00,4,240000
TKT0038302,7,2023-06-01 00:00:00,5,350000
TKT0082063,16,2024-03-04 00:00:00,4,80000
TKT0082081,35,2024-12-01 00:00:00,3,180000
TKT0012357,24,2023-01-25 00:00:00,3,750000
TKT0021557,1,2023-06-30 00:00:00,2,100000
TKT0092389,20,2024-08-21 00:00:00,4,160000
TKT0079942,27,2024-04-26 00:00:00,5,150000
TKT0022217,31,2023-02-20 00:00:00,2,30000
TKT0058739,12,2023-05-16 00:00:00,5,150000
TKT0071189,37,2024-01-16 00:00:00,5,200000
TKT0036178,23,2023-08-29 00:00:00,3,600000
TKT0055842,39,2023-03-15 00:00:00,5,400000
TKT0080061,39,2023-06-09 00:00:00,1,80000
TKT0068224,32,2024-12-02 00:00:00,3,120000
TKT0053189,22,2024-01-08 00:00:00,3,450000
TKT0050230,40,2024-08-13 00:00:00,5,750000
TKT0020034,20,2024-10-11 00:00:00,5,200000
TKT0098950,4,2024-11-10 00:00:00,3,165000
TKT0071586,2,2024-04-17 00:00:00,3,180000
TKT0029811,16,2023-06-09 00:00:00,3,60000
TKT0033669,21,2023-07-11 00:00:00,5,175000
TKT0054968,36,2023-03-19 00:00:00,1,55000
TKT0011391,17,2024-01-23 00:00:00,2,60000
TKT0087837,25,2023-05-13 00:00:00,1,180000
TKT0077612,4,2023-11-29 00:00:00,4,220000
TKT0010312,37,2023-08-17 00:00:00,4,160000
TKT0048400,34,2023-07-31 00:00:00,3,150000
TKT0029403,14,2024-01-29 00:00:00,5,200000
TKT0032093,37,2024-06-03 00:00:00,1,40000
TKT0068164,34,2024-07-08 00:00:00,2,100000
TKT0021492,14,2023-05-03 00:00:00,1,40000
TKT0061126,11,2023-08-26 00:00:00,3,300000
TKT0027865,11,2023-10-08 00:00:00,3,300000
TKT0051852,24,2023-05-02 00:00:00,1,250000
TKT0048783,23,2023-02-05 00:00:00,3,600000
TKT0011607,18,2024-11-17 00:00:00,3,120000
TKT0094003,26,2024-12-02 00:00:00,4,100000
TKT0057580,24,2023-11-30 00:00:00,1,250000
TKT0091038,35,2024-09-21 00:00:00,2,120000
TKT0070051,28,2024-05-17 00:00:00,4,140000
TKT0043117,7,2023-02-23 00:00:00,4,280000
TKT0031102,9,2024-06-14 00:00:00,5,400000
TKT0042588,17,2024-03-29 00:00:00,4,120000
TKT0046731,36,2023-09-21 00:00:00,4,220000
TKT0060884,25,2023-07-29 00:00:00,2,360000
TKT0017672,11,2023-01-10 00:00:00,5,500000
TKT0028605,26,2023-08-02 00:00:00,4,100000
TKT0069985,35,2023-08-10 00:00:00,2,120000
TKT0015092,10,2024-12-25 00:00:00,5,425000
TKT0029601,17,2024-07-31 00:00:00,2,60000
TKT0052464,32,2023-11-26 00:00:00,1,40000
TKT0065641,8,2023-07-28 00:00:00,5,375000
TKT0047258,13,2024-09-12 00:00:00,5,175000
TKT0066245,15,2023-05-28 00:00:00,4,200000
TKT0021285,36,2024-06-12 00:00:00,3,165000
TKT0033739,4,2024-10-05 00:00:00,2,110000
TKT0074097,14,2024-09-12 00:00:00,2,80000
TKT0099172,23,2024-03-28 00:00:00,4,800000
TKT0035774,16,2023-08-09 00:00:00,1,20000
TKT0068256,29,2023-10-24 00:00:00,1,50000
TKT0015273,23,2023-03-06 00:00:00,5,1000000
TKT0058473,30,2023-02-05 00:00:00,3,90000
TKT0023893,27,2023-06-18 00:00:00,4,120000
TKT0010016,7,2024-03-12 00:00:00,2,140000
TKT0030818,37,2023-05-10 00:00:00,3,120000
TKT0013256,33,2024-05-31 00:00:00,1,35000
TKT0073808,30,2023-08-04 00:00:00,4,120000
TKT0049852,13,2023-11-24 00:00:00,2,70000
TKT0027896,33,2023-12-28 00:00:00,4,140000
TKT0035561,30,2024-04-18 00:00:00,1,30000
TKT0052403,39,2024-03-05 00:00:00,2,160000
TKT0038016,20,2024-02-07 00:00:00,5,200000
TKT0088550,17,2024-09-11 00:00:00,2,60000
TKT0093042,23,2023-12-08 00:00:00,4,800000
TKT0096863,16,2024-04-30 00:00:00,5,100000
TKT0031331,36,2024-12-14 00:00:00,1,55000
TKT0075219,35,2023-11-11 00:00:00,3,180000
TKT0022784,32,2024-12-15 00:00:00,3,120000
TKT0029483,40,2023-03-15 00:00:00,1,150000
TKT0064679,23,2024-09-17 00:00:00,2,400000
TKT0018359,20,2024-08-05 00:00:00,3,120000
TKT0052186,18,2024-05-26 00:00:00,5,200000
TKT0095680,24,2024-12-19 00:00:00,3,750000
TKT0069126,36,2024-03-25 00:00:00,3,165000
TKT0020067,26,2023-11-20 00:00:00,2,50000
TKT0098248,6,2024-11-10 00:00:00,5,300000
TKT0035651,25,2024-10-20 00:00:00,2,360000
TKT0031151,28,2023-03-21 00:00:00,2,70000
TKT0055955,8,2023-06-25 00:00:00,2,150000
TKT0062719,26,2023-10-17 00:00:00,4,100000
TKT0092796,38,2024-07-30 00:00:00,1,65000
TKT0089835,20,2024-08-16 00:00:00,2,80000
TKT0059407,39,2024-04-12 00:00:00,4,320000
TKT0044547,1,2024-08-31 00:00:00,2,100000
TKT0038880,3,2023-01-10 00:00:00,2,90000
TKT0027668,21,2024-05-24 00:00:00,3,105000
TKT0096847,31,2024-06-09 00:00:00,3,45000
TKT0045655,33,2024-10-14 00:00:00,4,140000
TKT0094218,16,2024-10-13 00:00:00,4,80000
TKT0050655,29,2024-02-18 00:00:00,4,200000
TKT0088604,4,2023-08-01 00:00:00,5,275000
TKT0041940,32,2023-07-01 00:00:00,2,80000
TKT0056867,29,2024-09-09 00:00:00,1,50000
TKT0072349,10,2024-11-11 00:00:00,1,85000
TKT0085702,9,2023-11-26 00:00:00,1,80000
TKT0031104,32,2024-11-07 00:00:00,3,120000
TKT0042313,14,2023-01-10 00:00:00,5,200000
TKT0035299,21,2024-03-30 00:00:00,1,35000
TKT0069684,17,2024-11-05 00:00:00,4,120000
TKT0050437,40,2023-04-06 00:00:00,4,600000
TKT0056647,23,2024-09-10 00:00:00,1,200000
TKT0094486,14,2024-01-16 00:00:00,5,200000
TKT0021907,40,2023-09-06 00:00:00,2,300000
TKT0053779,40,2023-03-06 00:00:00,4,600000
TKT0087108,29,2023-04-10 00:00:00,5,250000
TKT0028421,26,2023-09-01 00:00:00,4,100000
TKT0045013,38,2023-12-26 00:00:00,2,130000
TKT0056397,8,2024-10-23 00:00:00,3,225000
TKT0099210,28,2024-02-07 00:00:00,1,35000
TKT0055757,17,2024-12-12 00:00:00,2,60000
TKT0096745,14,2023-11-25 00:00:00,4,160000
TKT0012370,20,2023-12-22 00:00:00,4,160000
TKT0088793,3,2023-11-21 00:00:00,3,135000
TKT0032289,16,2024-08-01 00:00:00,3,60000
TKT0071598,26,2023-01-04 00:00:00,2,50000
TKT0053085,34,2024-08-08 00:00:00,5,250000
TKT0067776,39,2024-08-26 00:00:00,3,240000
TKT0067241,28,2024-10-27 00:00:00,5,175000
TKT0079504,38,2023-02-13 00:00:00,5,325000
TKT0093461,4,2024-10-12 00:00:00,1,55000
TKT0097560,17,2024-11-04 00:00:00,3,90000
TKT0041203,19,2023-12-13 00:00:00,3,45000
TKT0085979,27,2024-07-11 00:00:00,5,150000
TKT0042202,20,2024-12-07 00:00:00,3,120000
TKT0029879,18,2024-07-15 00:00:00,1,40000
TKT0071178,26,2024-08-23 00:00:00,5,125000
TKT0088740,3,2023-10-04 00:00:00,4,180000
TKT0093457,14,2023-09-10 00:00:00,5,200000
TKT0029088,17,2023-04-21 00:00:00,2,60000
TKT0017409,20,2023-05-09 00:00:00,3,120000
TKT0048220,34,2024-07-05 00:00:00,1,50000
TKT0074426,25,2024-08-01 00:00:00,4,720000
TKT0092141,25,2023-10-29 00:00:00,2,360000
TKT0047532,28,2023-12-30 00:00:00,4,140000
TKT0080680,20,2024-07-30 00:00:00,4,160000
TKT0082867,11,2024-04-05 00:00:00,2,200000
TKT0082291,23,2024-05-12 00:00:00,4,800000
TKT0083936,37,2024-04-16 00:00:00,3,120000
TKT0051424,10,2024-11-25 00:00:00,1,85000
TKT0061406,3,2023-09-23 00:00:00,3,135000
TKT0078411,37,2023-11-25 00:00:00,4,160000
TKT0066423,27,2024-06-14 00:00:00,1,30000
TKT0030186,18,2023-08-11 00:00:00,4,160000
TKT0035247,33,2024-06-23 00:00:00,2,70000
TKT0093979,21,2024-08-24 00:00:00,4,140000
TKT0081616,29,2023-01-02 00:00:00,2,100000
TKT0093852,3,2024-09-23 00:00:00,5,225000
TKT0074508,8,2023-04-05 00:00:00,4,300000
TKT0021348,31,2024-12-04 00:00:00,2,30000
TKT0074650,18,2024-11-26 00:00:00,3,120000
TKT0096942,7,2024-02-20 00:00:00,2,140000
TKT0045185,34,2023-03-18 00:00:00,4,200000
TKT0018434,15,2023-10-30 00:00:00,1,50000
TKT0029036,32,2023-03-10 00:00:00,5,200000
TKT0055769,33,2024-02-17 00:00:00,4,140000
TKT0016726,33,2023-04-11 00:00:00,2,70000
TKT0022042,35,2023-02-06 00:00:00,5,300000
TKT0094177,23,2024-04-28 00:00:00,5,1000000
TKT0035345,8,2023-10-03 00:00:00,3,225000
TKT0054100,18,2023-08-19 00:00:00,1,40000
TKT0081606,2,2024-08-22 00:00:00,3,180000
TKT0031831,2,2023-04-07 00:00:00,2,120000
TKT0075594,30,2023-06-23 00:00:00,4,120000
TKT0075659,8,2024-02-12 00:00:00,4,300000
TKT0062119,20,2024-08-03 00:00:00,1,40000
TKT0034053,22,2024-09-26 00:00:00,5,750000
TKT0055086,10,2023-03-01 00:00:00,4,340000
TKT0057546,9,2024-08-29 00:00:00,3,240000
TKT0092241,32,2024-07-04 00:00:00,4,160000
TKT0078894,22,2023-05-26 00:00:00,4,600000
TKT0086071,19,2024-02-04 00:00:00,2,30000
TKT0055358,23,2024-11-10 00:00:00,4,800000
TKT0060724,17,2024-11-05 00:00:00,2,60000
TKT0031574,17,2023-12-16 00:00:00,1,30000
TKT0061371,33,2024-04-03 00:00:00,4,140000
TKT0037330,10,2023-04-19 00:00:00,4,340000
TKT0044158,10,2024-08-30 00:00:00,4,340000
TKT0095779,11,2023-03-17 00:00:00,5,500000
TKT0054999,3,2023-05-24 00:00:00,5,225000
TKT0090412,22,2023-12-15 00:00:00,5,750000
TKT0060396,22,2024-02-20 00:00:00,5,750000
TKT0035397,13,2023-01-11 00:00:00,4,140000
TKT0014701,26,2023-11-06 00:00:00,1,25000
TKT0036302,30,2024-04-06 00:00:00,4,120000
TKT0061321,37,2024-10-13 00:00:00,2,80000
TKT0033407,25,2024-01-16 00:00:00,4,720000
TKT0039178,18,2024-06-03 00:00:00,5,200000
TKT0050704,30,2024-08-01 00:00:00,3,90000
TKT0057595,28,2024-06-11 00:00:00,2,70000
TKT0071932,1,2024-01-09 00:00:00,5,250000
TKT0049244,6,2023-08-13 00:00:00,1,60000
TKT0027131,10,2024-06-22 00:00:00,3,255000
TKT0043728,11,2023-10-12 00:00:00,4,400000
TKT0056370,40,2023-07-15 00:00:00,3,450000
TKT0078564,37,2024-10-21 00:00:00,2,80000
TKT0082445,40,2024-02-07 00:00:00,3,450000
TKT0040432,29,2023-01-04 00:00:00,3,150000
TKT0045802,30,2024-06-28 00:00:00,1,30000
TKT0092812,19,2024-01-29 00:00:00,1,15000
TKT0016637,34,2024-05-19 00:00:00,3,150000
