PTicketID,BranchName,Area,NumberofCustomer,PreOrderNote
TKT0021516,{8},Area 1,2,Note for TKT0021516
TKT0029412,{15},Area 3,8,Note for TKT0029412
TKT0038700,{7},Area 1,1,Note for TKT0038700
TKT0024906,{3},Area 4,9,Note for TKT0024906
TKT0049761,{13},Area 3,3,Note for TKT0049761
TKT0061872,{13},Area 4,4,Note for TKT0061872
TKT0095339,{1},Area 1,10,Note for TKT0095339
TKT0044887,{9},Area 1,9,Note for TKT0044887
TKT0041176,{6},Area 4,9,Note for TKT0041176
TKT0051734,{10},Area 1,5,Note for TKT0051734
TKT0029120,{9},Area 2,10,Note for TKT0029120
TKT0071442,{2},Area 3,4,Note for TKT0071442
TKT0026302,{7},Area 3,4,Note for TKT0026302
TKT0042286,{14},Area 4,8,Note for TKT0042286
TKT0045678,{2},Area 3,1,Note for TKT0045678
TKT0066037,{3},Area 3,5,Note for TKT0066037
TKT0034563,{9},Area 1,6,Note for TKT0034563
TKT0069404,{6},Area 1,3,Note for TKT0069404
TKT0028423,{10},Area 1,2,Note for TKT0028423
TKT0080941,{1},Area 2,6,Note for TKT0080941
TKT0037574,{6},Area 4,6,Note for TKT0037574
TKT0041418,{3},Area 1,3,Note for TKT0041418
TKT0036265,{10},Area 4,3,Note for TKT0036265
TKT0097865,{1},Area 3,10,Note for TKT0097865
TKT0076479,{10},Area 3,7,Note for TKT0076479
TKT0093620,{9},Area 2,10,Note for TKT0093620
TKT0093743,{1},Area 2,2,Note for TKT0093743
TKT0036858,{8},Area 1,6,Note for TKT0036858
TKT0065963,{10},Area 4,4,Note for TKT0065963
TKT0079093,{3},Area 2,3,Note for TKT0079093
TKT0054206,{12},Area 2,2,Note for TKT0054206
TKT0090429,{4},Area 3,3,Note for TKT0090429
TKT0031260,{6},Area 2,7,Note for TKT0031260
TKT0074529,{15},Area 2,2,Note for TKT0074529
TKT0050060,{6},Area 1,7,Note for TKT0050060
TKT0012327,{13},Area 2,1,Note for TKT0012327
TKT0075300,{2},Area 3,4,Note for TKT0075300
TKT0095244,{7},Area 4,8,Note for TKT0095244
TKT0089696,{10},Area 3,7,Note for TKT0089696
TKT0073508,{15},Area 2,7,Note for TKT0073508
TKT0022638,{8},Area 4,5,Note for TKT0022638
TKT0059440,{8},Area 1,9,Note for TKT0059440
TKT0073606,{11},Area 4,4,Note for TKT0073606
TKT0028050,{11},Area 2,9,Note for TKT0028050
TKT0062405,{2},Area 1,3,Note for TKT0062405
TKT0089980,{8},Area 2,3,Note for TKT0089980
TKT0062036,{7},Area 1,7,Note for TKT0062036
TKT0052617,{5},Area 1,9,Note for TKT0052617
TKT0044556,{15},Area 2,2,Note for TKT0044556
TKT0030097,{14},Area 3,1,Note for TKT0030097
TKT0012089,{14},Area 1,6,Note for TKT0012089
TKT0042546,{5},Area 3,10,Note for TKT0042546
TKT0026838,{6},Area 2,1,Note for TKT0026838
TKT0059104,{8},Area 4,9,Note for TKT0059104
TKT0080795,{6},Area 2,2,Note for TKT0080795
TKT0034294,{14},Area 3,4,Note for TKT0034294
TKT0013348,{14},Area 1,10,Note for TKT0013348
TKT0023378,{10},Area 2,2,Note for TKT0023378
TKT0055864,{14},Area 4,5,Note for TKT0055864
TKT0082667,{5},Area 2,7,Note for TKT0082667
TKT0030581,{2},Area 3,10,Note for TKT0030581
TKT0018694,{14},Area 3,4,Note for TKT0018694
TKT0092160,{14},Area 3,10,Note for TKT0092160
TKT0038737,{13},Area 1,2,Note for TKT0038737
TKT0073096,{5},Area 1,5,Note for TKT0073096
TKT0018461,{3},Area 4,6,Note for TKT0018461
TKT0012109,{7},Area 1,7,Note for TKT0012109
TKT0031565,{5},Area 2,2,Note for TKT0031565
TKT0012664,{11},Area 2,9,Note for TKT0012664
TKT0069725,{11},Area 3,7,Note for TKT0069725
TKT0017942,{14},Area 2,7,Note for TKT0017942
TKT0021224,{15},Area 4,6,Note for TKT0021224
TKT0064978,{14},Area 2,10,Note for TKT0064978
TKT0033782,{14},Area 2,3,Note for TKT0033782
TKT0081245,{12},Area 1,3,Note for TKT0081245
TKT0094553,{8},Area 3,5,Note for TKT0094553
TKT0020613,{12},Area 3,7,Note for TKT0020613
TKT0093199,{12},Area 4,7,Note for TKT0093199
TKT0029624,{3},Area 2,5,Note for TKT0029624
TKT0037663,{11},Area 1,9,Note for TKT0037663
TKT0063975,{5},Area 1,6,Note for TKT0063975
TKT0080802,{11},Area 1,5,Note for TKT0080802
TKT0066046,{6},Area 2,10,Note for TKT0066046
TKT0075014,{5},Area 4,6,Note for TKT0075014
TKT0099654,{14},Area 1,2,Note for TKT0099654
TKT0054328,{13},Area 1,2,Note for TKT0054328
TKT0012513,{8},Area 4,2,Note for TKT0012513
TKT0088951,{8},Area 4,5,Note for TKT0088951
TKT0044436,{13},Area 1,8,Note for TKT0044436
TKT0025621,{11},Area 3,1,Note for TKT0025621
TKT0014248,{13},Area 2,8,Note for TKT0014248
TKT0056308,{13},Area 3,5,Note for TKT0056308
TKT0051231,{10},Area 3,4,Note for TKT0051231
TKT0033597,{3},Area 4,8,Note for TKT0033597
TKT0084448,{7},Area 1,1,Note for TKT0084448
TKT0011793,{4},Area 2,4,Note for TKT0011793
TKT0029585,{15},Area 3,4,Note for TKT0029585
TKT0098124,{12},Area 3,6,Note for TKT0098124
TKT0060030,{11},Area 2,7,Note for TKT0060030
TKT0044378,{3},Area 2,6,Note for TKT0044378
TKT0056514,{6},Area 4,4,Note for TKT0056514
TKT0017295,{6},Area 3,7,Note for TKT0017295
TKT0029881,{8},Area 2,3,Note for TKT0029881
TKT0090761,{14},Area 3,10,Note for TKT0090761
TKT0023185,{15},Area 2,6,Note for TKT0023185
TKT0075716,{1},Area 1,7,Note for TKT0075716
TKT0068616,{1},Area 3,3,Note for TKT0068616
TKT0015804,{14},Area 3,10,Note for TKT0015804
TKT0073366,{10},Area 2,3,Note for TKT0073366
TKT0077025,{13},Area 4,6,Note for TKT0077025
TKT0074763,{10},Area 3,9,Note for TKT0074763
TKT0035195,{6},Area 2,7,Note for TKT0035195
TKT0055585,{12},Area 4,4,Note for TKT0055585
TKT0013308,{8},Area 2,9,Note for TKT0013308
TKT0048618,{4},Area 3,6,Note for TKT0048618
TKT0040056,{3},Area 3,8,Note for TKT0040056
TKT0037438,{9},Area 4,5,Note for TKT0037438
TKT0023903,{9},Area 3,2,Note for TKT0023903
TKT0019200,{3},Area 4,10,Note for TKT0019200
TKT0094609,{14},Area 4,6,Note for TKT0094609
TKT0024054,{12},Area 1,7,Note for TKT0024054
TKT0019582,{4},Area 1,7,Note for TKT0019582
TKT0080630,{7},Area 4,9,Note for TKT0080630
TKT0091739,{2},Area 2,10,Note for TKT0091739
TKT0011331,{6},Area 2,8,Note for TKT0011331
TKT0089444,{6},Area 3,9,Note for TKT0089444
TKT0077153,{5},Area 1,9,Note for TKT0077153
TKT0085763,{10},Area 3,6,Note for TKT0085763
TKT0072633,{4},Area 2,6,Note for TKT0072633
TKT0065727,{10},Area 3,5,Note for TKT0065727
TKT0067214,{10},Area 2,5,Note for TKT0067214
TKT0056192,{4},Area 1,10,Note for TKT0056192
TKT0081186,{7},Area 4,5,Note for TKT0081186
TKT0074321,{2},Area 1,2,Note for TKT0074321
TKT0031465,{5},Area 2,6,Note for TKT0031465
TKT0022300,{14},Area 1,2,Note for TKT0022300
TKT0042062,{3},Area 3,6,Note for TKT0042062
TKT0056135,{14},Area 4,1,Note for TKT0056135
TKT0027180,{15},Area 1,8,Note for TKT0027180
TKT0071032,{5},Area 4,8,Note for TKT0071032
TKT0064173,{7},Area 4,8,Note for TKT0064173
TKT0084771,{9},Area 1,3,Note for TKT0084771
TKT0040575,{3},Area 4,3,Note for TKT0040575
TKT0036094,{6},Area 1,9,Note for TKT0036094
TKT0067614,{15},Area 2,1,Note for TKT0067614
TKT0010128,{5},Area 1,5,Note for TKT0010128
TKT0071911,{8},Area 4,1,Note for TKT0071911
TKT0090360,{3},Area 2,4,Note for TKT0090360
TKT0018869,{5},Area 3,9,Note for TKT0018869
TKT0023183,{1},Area 4,2,Note for TKT0023183
TKT0099017,{14},Area 3,3,Note for TKT0099017
TKT0028598,{7},Area 1,6,Note for TKT0028598
TKT0034531,{13},Area 3,10,Note for TKT0034531
TKT0072477,{6},Area 3,7,Note for TKT0072477
TKT0016403,{13},Area 2,8,Note for TKT0016403
TKT0038195,{2},Area 1,1,Note for TKT0038195
TKT0077377,{15},Area 1,3,Note for TKT0077377
TKT0065332,{12},Area 4,4,Note for TKT0065332
TKT0027333,{14},Area 1,7,Note for TKT0027333
TKT0087173,{2},Area 4,9,Note for TKT0087173
TKT0031358,{2},Area 4,8,Note for TKT0031358
TKT0083640,{2},Area 1,1,Note for TKT0083640
TKT0057952,{1},Area 4,4,Note for TKT0057952
TKT0059540,{10},Area 3,3,Note for TKT0059540
TKT0042751,{11},Area 4,6,Note for TKT0042751
TKT0056208,{14},Area 1,10,Note for TKT0056208
TKT0086525,{7},Area 4,1,Note for TKT0086525
TKT0082480,{4},Area 4,10,Note for TKT0082480
TKT0081826,{8},Area 3,8,Note for TKT0081826
TKT0080302,{9},Area 1,2,Note for TKT0080302
TKT0078484,{1},Area 3,8,Note for TKT0078484
TKT0053107,{11},Area 3,2,Note for TKT0053107
TKT0054542,{14},Area 3,9,Note for TKT0054542
TKT0043474,{10},Area 4,2,Note for TKT0043474
TKT0062357,{5},Area 2,7,Note for TKT0062357
TKT0098922,{11},Area 3,9,Note for TKT0098922
TKT0041578,{3},Area 1,8,Note for TKT0041578
TKT0030344,{4},Area 2,5,Note for TKT0030344
TKT0057842,{7},Area 1,10,Note for TKT0057842
TKT0043133,{7},Area 2,3,Note for TKT0043133
TKT0055210,{8},Area 4,5,Note for TKT0055210
TKT0050192,{14},Area 1,7,Note for TKT0050192
TKT0027610,{9},Area 2,5,Note for TKT0027610
TKT0071377,{14},Area 3,5,Note for TKT0071377
TKT0086525,{15},Area 4,6,Note for TKT0086525
TKT0095128,{9},Area 1,5,Note for TKT0095128
TKT0027490,{3},Area 3,7,Note for TKT0027490
TKT0047041,{9},Area 1,9,Note for TKT0047041
TKT0074843,{8},Area 3,4,Note for TKT0074843
TKT0025962,{1},Area 2,4,Note for TKT0025962
TKT0069631,{11},Area 4,9,Note for TKT0069631
TKT0081338,{1},Area 4,9,Note for TKT0081338
TKT0045990,{1},Area 2,6,Note for TKT0045990
TKT0056548,{14},Area 2,1,Note for TKT0056548
TKT0052185,{6},Area 2,1,Note for TKT0052185
TKT0098959,{1},Area 2,10,Note for TKT0098959
TKT0071293,{6},Area 1,3,Note for TKT0071293
TKT0078439,{12},Area 3,10,Note for TKT0078439
TKT0053230,{1},Area 4,4,Note for TKT0053230
TKT0095971,{3},Area 2,10,Note for TKT0095971
TKT0030723,{2},Area 3,6,Note for TKT0030723
TKT0078009,{2},Area 3,8,Note for TKT0078009
TKT0094396,{15},Area 2,3,Note for TKT0094396
TKT0079081,{4},Area 1,10,Note for TKT0079081
TKT0047925,{10},Area 1,4,Note for TKT0047925
TKT0056329,{8},Area 3,10,Note for TKT0056329
TKT0058092,{9},Area 2,9,Note for TKT0058092
TKT0031394,{13},Area 1,7,Note for TKT0031394
TKT0042157,{6},Area 3,4,Note for TKT0042157
TKT0090379,{4},Area 3,1,Note for TKT0090379
TKT0036983,{5},Area 1,7,Note for TKT0036983
TKT0029509,{13},Area 2,9,Note for TKT0029509
TKT0041981,{6},Area 4,9,Note for TKT0041981
TKT0078406,{4},Area 2,1,Note for TKT0078406
TKT0091039,{15},Area 1,9,Note for TKT0091039
TKT0011197,{1},Area 3,6,Note for TKT0011197
TKT0063027,{12},Area 3,1,Note for TKT0063027
TKT0098731,{10},Area 2,10,Note for TKT0098731
TKT0014343,{2},Area 1,1,Note for TKT0014343
TKT0038807,{13},Area 2,6,Note for TKT0038807
TKT0014281,{14},Area 4,2,Note for TKT0014281
TKT0087089,{14},Area 1,5,Note for TKT0087089
TKT0028807,{5},Area 1,7,Note for TKT0028807
TKT0037336,{15},Area 3,5,Note for TKT0037336
TKT0018188,{2},Area 3,10,Note for TKT0018188
TKT0078852,{11},Area 3,8,Note for TKT0078852
TKT0090214,{1},Area 1,6,Note for TKT0090214
TKT0045532,{3},Area 1,4,Note for TKT0045532
TKT0020098,{7},Area 1,2,Note for TKT0020098
TKT0025898,{7},Area 1,5,Note for TKT0025898
TKT0093041,{3},Area 4,3,Note for TKT0093041
TKT0053036,{2},Area 4,5,Note for TKT0053036
TKT0055536,{1},Area 2,6,Note for TKT0055536
TKT0017255,{12},Area 3,1,Note for TKT0017255
TKT0063145,{4},Area 1,3,Note for TKT0063145
TKT0031311,{11},Area 4,3,Note for TKT0031311
TKT0050339,{15},Area 2,4,Note for TKT0050339
TKT0020281,{6},Area 4,6,Note for TKT0020281
TKT0090044,{15},Area 3,7,Note for TKT0090044
TKT0087158,{9},Area 4,10,Note for TKT0087158
TKT0036691,{6},Area 2,1,Note for TKT0036691
TKT0086499,{13},Area 3,2,Note for TKT0086499
TKT0077912,{6},Area 4,6,Note for TKT0077912
TKT0053484,{10},Area 4,6,Note for TKT0053484
TKT0099436,{3},Area 2,3,Note for TKT0099436
TKT0046148,{4},Area 4,9,Note for TKT0046148
TKT0079717,{1},Area 3,2,Note for TKT0079717
TKT0024132,{5},Area 1,7,Note for TKT0024132
TKT0099124,{8},Area 4,8,Note for TKT0099124
TKT0065157,{12},Area 1,5,Note for TKT0065157
TKT0064888,{7},Area 4,9,Note for TKT0064888
TKT0082793,{8},Area 2,9,Note for TKT0082793
TKT0061315,{6},Area 1,9,Note for TKT0061315
TKT0039157,{3},Area 3,10,Note for TKT0039157
TKT0018975,{13},Area 4,1,Note for TKT0018975
TKT0083719,{10},Area 4,2,Note for TKT0083719
TKT0088897,{12},Area 1,9,Note for TKT0088897
TKT0040904,{7},Area 3,4,Note for TKT0040904
TKT0034106,{7},Area 4,8,Note for TKT0034106
TKT0068296,{9},Area 4,8,Note for TKT0068296
TKT0038020,{5},Area 2,10,Note for TKT0038020
TKT0092518,{7},Area 1,9,Note for TKT0092518
TKT0029942,{3},Area 2,10,Note for TKT0029942
TKT0086934,{3},Area 1,10,Note for TKT0086934
TKT0024309,{10},Area 2,9,Note for TKT0024309
TKT0045691,{1},Area 1,10,Note for TKT0045691
TKT0091005,{5},Area 4,6,Note for TKT0091005
TKT0092344,{15},Area 3,5,Note for TKT0092344
TKT0018039,{1},Area 1,6,Note for TKT0018039
TKT0066198,{12},Area 2,7,Note for TKT0066198
TKT0073613,{15},Area 1,2,Note for TKT0073613
TKT0059646,{11},Area 4,5,Note for TKT0059646
TKT0095544,{8},Area 3,4,Note for TKT0095544
TKT0031579,{15},Area 2,10,Note for TKT0031579
TKT0047296,{5},Area 2,2,Note for TKT0047296
TKT0037919,{5},Area 2,1,Note for TKT0037919
TKT0031706,{8},Area 1,9,Note for TKT0031706
TKT0049921,{13},Area 2,10,Note for TKT0049921
TKT0021012,{3},Area 3,10,Note for TKT0021012
TKT0022653,{9},Area 1,8,Note for TKT0022653
TKT0029389,{15},Area 4,8,Note for TKT0029389
TKT0086292,{15},Area 3,5,Note for TKT0086292
TKT0059014,{13},Area 3,9,Note for TKT0059014
TKT0047128,{15},Area 3,4,Note for TKT0047128
TKT0046623,{13},Area 4,5,Note for TKT0046623
TKT0047199,{13},Area 3,1,Note for TKT0047199
TKT0099467,{3},Area 1,10,Note for TKT0099467
TKT0064362,{6},Area 1,3,Note for TKT0064362
TKT0047655,{12},Area 1,9,Note for TKT0047655
TKT0039271,{3},Area 4,4,Note for TKT0039271
TKT0079017,{2},Area 1,8,Note for TKT0079017
TKT0060271,{15},Area 2,3,Note for TKT0060271
TKT0044028,{1},Area 3,6,Note for TKT0044028
TKT0017892,{12},Area 3,6,Note for TKT0017892
TKT0040295,{5},Area 2,4,Note for TKT0040295
TKT0061408,{3},Area 3,2,Note for TKT0061408
TKT0017204,{9},Area 2,7,Note for TKT0017204
TKT0064640,{4},Area 4,9,Note for TKT0064640
TKT0095693,{3},Area 4,8,Note for TKT0095693
TKT0040730,{10},Area 2,3,Note for TKT0040730
TKT0045796,{14},Area 1,7,Note for TKT0045796
TKT0076731,{3},Area 3,10,Note for TKT0076731
TKT0028480,{1},Area 1,3,Note for TKT0028480
TKT0065646,{5},Area 3,2,Note for TKT0065646
TKT0085712,{5},Area 3,10,Note for TKT0085712
TKT0072163,{8},Area 1,5,Note for TKT0072163
TKT0030635,{12},Area 4,7,Note for TKT0030635
TKT0034621,{10},Area 2,9,Note for TKT0034621
TKT0085341,{5},Area 3,3,Note for TKT0085341
TKT0058480,{14},Area 1,7,Note for TKT0058480
TKT0057080,{7},Area 1,7,Note for TKT0057080
TKT0011096,{13},Area 4,3,Note for TKT0011096
TKT0038517,{5},Area 1,1,Note for TKT0038517
TKT0021721,{15},Area 1,9,Note for TKT0021721
TKT0098576,{1},Area 2,8,Note for TKT0098576
TKT0083064,{6},Area 2,7,Note for TKT0083064
TKT0014465,{1},Area 3,5,Note for TKT0014465
TKT0072005,{13},Area 3,8,Note for TKT0072005
TKT0040605,{10},Area 2,3,Note for TKT0040605
TKT0039246,{11},Area 2,4,Note for TKT0039246
TKT0012093,{4},Area 1,3,Note for TKT0012093
TKT0093840,{9},Area 2,5,Note for TKT0093840
TKT0058389,{11},Area 2,5,Note for TKT0058389
TKT0051574,{4},Area 2,2,Note for TKT0051574
TKT0082550,{9},Area 2,3,Note for TKT0082550
TKT0077314,{11},Area 3,2,Note for TKT0077314
TKT0096499,{11},Area 1,6,Note for TKT0096499
TKT0088844,{15},Area 3,5,Note for TKT0088844
TKT0038248,{15},Area 4,6,Note for TKT0038248
TKT0083589,{4},Area 4,6,Note for TKT0083589
TKT0036305,{11},Area 3,8,Note for TKT0036305
TKT0072515,{14},Area 2,10,Note for TKT0072515
TKT0079311,{5},Area 4,1,Note for TKT0079311
TKT0027767,{1},Area 3,4,Note for TKT0027767
TKT0050455,{5},Area 1,1,Note for TKT0050455
TKT0071039,{8},Area 4,3,Note for TKT0071039
TKT0022579,{4},Area 4,6,Note for TKT0022579
TKT0073106,{15},Area 3,2,Note for TKT0073106
TKT0063736,{11},Area 2,10,Note for TKT0063736
TKT0084399,{3},Area 2,4,Note for TKT0084399
TKT0014962,{13},Area 4,2,Note for TKT0014962
TKT0098699,{5},Area 2,4,Note for TKT0098699
TKT0075468,{5},Area 3,4,Note for TKT0075468
TKT0071361,{12},Area 4,1,Note for TKT0071361
TKT0035685,{5},Area 1,1,Note for TKT0035685
TKT0026601,{6},Area 1,3,Note for TKT0026601
TKT0079205,{10},Area 3,5,Note for TKT0079205
TKT0038680,{8},Area 3,2,Note for TKT0038680
TKT0069827,{9},Area 1,2,Note for TKT0069827
TKT0025858,{9},Area 1,3,Note for TKT0025858
TKT0087693,{14},Area 1,1,Note for TKT0087693
TKT0093812,{11},Area 1,1,Note for TKT0093812
TKT0084311,{10},Area 2,9,Note for TKT0084311
TKT0011373,{5},Area 1,10,Note for TKT0011373
TKT0055666,{4},Area 1,5,Note for TKT0055666
TKT0041864,{12},Area 3,4,Note for TKT0041864
TKT0025303,{2},Area 1,1,Note for TKT0025303
TKT0022781,{9},Area 1,6,Note for TKT0022781
TKT0093513,{4},Area 4,10,Note for TKT0093513
TKT0071395,{7},Area 2,3,Note for TKT0071395
TKT0065946,{11},Area 2,9,Note for TKT0065946
TKT0093870,{2},Area 1,7,Note for TKT0093870
TKT0026414,{14},Area 2,7,Note for TKT0026414
TKT0020749,{10},Area 1,3,Note for TKT0020749
TKT0010375,{9},Area 4,7,Note for TKT0010375
TKT0060720,{2},Area 3,3,Note for TKT0060720
TKT0089565,{14},Area 4,6,Note for TKT0089565
TKT0050020,{5},Area 3,6,Note for TKT0050020
TKT0025472,{5},Area 1,4,Note for TKT0025472
TKT0015654,{10},Area 3,1,Note for TKT0015654
TKT0020287,{9},Area 2,10,Note for TKT0020287
TKT0050182,{15},Area 3,1,Note for TKT0050182
TKT0017836,{14},Area 4,6,Note for TKT0017836
TKT0036095,{9},Area 2,6,Note for TKT0036095
TKT0016236,{8},Area 3,3,Note for TKT0016236
TKT0030867,{5},Area 3,2,Note for TKT0030867
TKT0044411,{14},Area 3,9,Note for TKT0044411
TKT0033102,{6},Area 1,7,Note for TKT0033102
TKT0027731,{11},Area 2,5,Note for TKT0027731
TKT0072059,{2},Area 2,6,Note for TKT0072059
TKT0093227,{13},Area 2,1,Note for TKT0093227
TKT0088901,{4},Area 4,7,Note for TKT0088901
TKT0024929,{8},Area 2,7,Note for TKT0024929
TKT0079009,{1},Area 1,8,Note for TKT0079009
TKT0026702,{10},Area 2,9,Note for TKT0026702
TKT0026429,{1},Area 2,4,Note for TKT0026429
TKT0063602,{7},Area 2,3,Note for TKT0063602
TKT0078069,{15},Area 2,8,Note for TKT0078069
TKT0058813,{6},Area 4,9,Note for TKT0058813
TKT0046009,{7},Area 1,2,Note for TKT0046009
TKT0074055,{4},Area 4,3,Note for TKT0074055
TKT0086664,{12},Area 3,5,Note for TKT0086664
TKT0014717,{1},Area 2,5,Note for TKT0014717
TKT0032788,{12},Area 2,1,Note for TKT0032788
TKT0056887,{6},Area 1,2,Note for TKT0056887
TKT0042854,{2},Area 3,5,Note for TKT0042854
TKT0069780,{7},Area 4,8,Note for TKT0069780
TKT0051321,{3},Area 4,8,Note for TKT0051321
TKT0074595,{15},Area 1,8,Note for TKT0074595
TKT0062688,{8},Area 4,2,Note for TKT0062688
TKT0073322,{8},Area 4,2,Note for TKT0073322
TKT0039559,{3},Area 3,9,Note for TKT0039559
TKT0088313,{4},Area 1,8,Note for TKT0088313
TKT0011082,{10},Area 3,4,Note for TKT0011082
TKT0017617,{9},Area 4,10,Note for TKT0017617
TKT0067401,{14},Area 3,4,Note for TKT0067401
TKT0038151,{7},Area 1,10,Note for TKT0038151
TKT0061968,{11},Area 1,2,Note for TKT0061968
TKT0081262,{7},Area 4,10,Note for TKT0081262
TKT0044958,{14},Area 4,7,Note for TKT0044958
TKT0054199,{9},Area 2,2,Note for TKT0054199
TKT0049375,{2},Area 4,1,Note for TKT0049375
TKT0059077,{9},Area 2,2,Note for TKT0059077
TKT0051931,{15},Area 3,6,Note for TKT0051931
TKT0067139,{14},Area 4,6,Note for TKT0067139
TKT0053880,{3},Area 2,4,Note for TKT0053880
TKT0065636,{8},Area 3,1,Note for TKT0065636
TKT0072430,{11},Area 1,2,Note for TKT0072430
TKT0022595,{1},Area 3,4,Note for TKT0022595
TKT0066008,{9},Area 1,3,Note for TKT0066008
TKT0025867,{3},Area 3,10,Note for TKT0025867
TKT0078933,{8},Area 2,1,Note for TKT0078933
TKT0069987,{1},Area 2,4,Note for TKT0069987
TKT0025224,{15},Area 1,10,Note for TKT0025224
TKT0053192,{9},Area 4,7,Note for TKT0053192
TKT0099933,{15},Area 2,7,Note for TKT0099933
TKT0014588,{8},Area 3,1,Note for TKT0014588
TKT0088751,{11},Area 2,7,Note for TKT0088751
TKT0030337,{3},Area 2,8,Note for TKT0030337
TKT0093303,{15},Area 4,6,Note for TKT0093303
TKT0075361,{11},Area 1,3,Note for TKT0075361
TKT0014414,{10},Area 3,6,Note for TKT0014414
TKT0034627,{1},Area 2,9,Note for TKT0034627
TKT0090828,{11},Area 1,4,Note for TKT0090828
TKT0064667,{2},Area 3,9,Note for TKT0064667
TKT0050339,{9},Area 1,9,Note for TKT0050339
TKT0063944,{13},Area 2,6,Note for TKT0063944
TKT0036388,{6},Area 3,4,Note for TKT0036388
TKT0055274,{11},Area 3,2,Note for TKT0055274
TKT0079500,{13},Area 3,9,Note for TKT0079500
TKT0071386,{7},Area 1,10,Note for TKT0071386
TKT0020062,{8},Area 3,8,Note for TKT0020062
TKT0052921,{5},Area 2,4,Note for TKT0052921
TKT0038379,{12},Area 3,3,Note for TKT0038379
TKT0083967,{1},Area 2,4,Note for TKT0083967
TKT0020241,{11},Area 4,5,Note for TKT0020241
TKT0082504,{4},Area 4,9,Note for TKT0082504
TKT0068839,{13},Area 2,3,Note for TKT0068839
TKT0075321,{11},Area 2,8,Note for TKT0075321
TKT0037514,{1},Area 1,4,Note for TKT0037514
TKT0078489,{14},Area 3,2,Note for TKT0078489
TKT0076539,{15},Area 1,5,Note for TKT0076539
TKT0045306,{1},Area 4,1,Note for TKT0045306
TKT0068428,{13},Area 1,8,Note for TKT0068428
TKT0011229,{4},Area 4,8,Note for TKT0011229
TKT0060894,{4},Area 1,5,Note for TKT0060894
TKT0081294,{14},Area 3,6,Note for TKT0081294
TKT0065450,{5},Area 3,10,Note for TKT0065450
TKT0077381,{11},Area 3,5,Note for TKT0077381
TKT0076451,{3},Area 4,6,Note for TKT0076451
TKT0092817,{9},Area 1,1,Note for TKT0092817
TKT0084281,{13},Area 4,6,Note for TKT0084281
TKT0027415,{9},Area 4,6,Note for TKT0027415
TKT0056557,{5},Area 4,2,Note for TKT0056557
TKT0017080,{9},Area 3,5,Note for TKT0017080
TKT0056289,{6},Area 4,9,Note for TKT0056289
TKT0045891,{10},Area 1,3,Note for TKT0045891
TKT0016047,{2},Area 1,2,Note for TKT0016047
TKT0039349,{2},Area 3,7,Note for TKT0039349
TKT0068541,{5},Area 3,2,Note for TKT0068541
TKT0049574,{15},Area 2,9,Note for TKT0049574
TKT0095045,{4},Area 1,2,Note for TKT0095045
TKT0097053,{10},Area 2,9,Note for TKT0097053
TKT0068535,{12},Area 1,10,Note for TKT0068535
TKT0086363,{5},Area 2,8,Note for TKT0086363
TKT0021650,{15},Area 4,10,Note for TKT0021650
TKT0094437,{11},Area 2,1,Note for TKT0094437
TKT0086499,{4},Area 4,7,Note for TKT0086499
TKT0025431,{5},Area 3,1,Note for TKT0025431
TKT0015738,{9},Area 1,10,Note for TKT0015738
TKT0041456,{3},Area 1,5,Note for TKT0041456
TKT0027772,{3},Area 1,5,Note for TKT0027772
TKT0055836,{5},Area 1,9,Note for TKT0055836
TKT0037065,{10},Area 2,6,Note for TKT0037065
TKT0025765,{2},Area 1,5,Note for TKT0025765
TKT0090910,{7},Area 2,1,Note for TKT0090910
TKT0027384,{4},Area 2,1,Note for TKT0027384
TKT0053419,{15},Area 4,7,Note for TKT0053419
TKT0024351,{15},Area 4,8,Note for TKT0024351
TKT0084857,{5},Area 2,6,Note for TKT0084857
TKT0040632,{6},Area 1,1,Note for TKT0040632
TKT0028970,{5},Area 3,5,Note for TKT0028970
TKT0094412,{11},Area 4,3,Note for TKT0094412
TKT0014668,{6},Area 3,9,Note for TKT0014668
