OCCCD,LoginDate,LoginDuration
0000000663,2020-03-07 10:03:20,13
0000000663,2021-04-05 00:51:07,40
0000000664,2021-05-25 02:13:31,16
0000000664,2022-05-24 14:21:22,31
0000000665,2024-10-22 13:07:56,57
0000000665,2023-05-07 11:01:32,50
0000000666,2023-03-15 06:25:24,57
0000000666,2022-06-24 11:03:27,48
0000000668,2023-05-19 12:28:24,12
0000000668,2023-12-18 08:05:37,57
0000000670,2024-04-03 22:19:06,54
0000000670,2023-04-18 15:37:49,4
0000000671,2024-11-11 15:34:26,57
0000000671,2020-11-01 07:35:16,55
0000000672,2021-08-04 23:54:37,45
0000000672,2020-08-14 21:44:41,5
0000000674,2023-12-13 22:23:25,1
0000000674,2022-10-08 21:57:20,11
0000000675,2024-04-18 00:37:20,24
0000000675,2024-08-25 21:47:55,40
0000000676,2022-11-13 05:54:03,32
0000000676,2020-07-02 18:47:47,11
0000000678,2020-10-27 06:48:20,32
0000000678,2024-01-13 15:57:49,12
0000000681,2023-08-20 12:28:10,32
0000000681,2022-12-17 05:10:52,50
0000000683,2024-05-12 22:04:20,45
0000000683,2021-06-04 16:34:02,52
0000000685,2022-10-27 08:22:45,10
0000000685,2024-06-22 06:38:27,56
0000000690,2024-09-25 19:30:06,36
0000000690,2022-04-28 16:39:00,32
0000000691,2020-03-10 17:09:39,40
0000000691,2020-12-10 04:33:10,53
0000000692,2020-01-16 18:44:26,41
0000000692,2023-04-02 22:58:12,40
0000000693,2020-06-26 17:48:18,51
0000000693,2020-11-03 11:21:57,29
0000000694,2024-06-11 17:44:25,25
0000000694,2024-07-25 15:52:57,24
0000000695,2020-10-16 10:23:05,24
0000000695,2024-12-25 21:41:45,13
0000000699,2023-11-29 12:13:14,15
0000000699,2020-08-01 22:29:18,11
0000000700,2021-12-27 03:39:26,52
0000000700,2024-04-02 14:59:15,17
0000000701,2024-03-12 15:37:54,36
0000000701,2021-08-19 11:22:22,37
0000000702,2021-07-05 17:17:58,50
0000000702,2022-05-15 22:02:16,35
0000000705,2020-10-17 20:32:36,46
0000000705,2021-07-10 22:58:45,20
0000000708,2022-03-19 15:12:36,12
0000000708,2022-10-16 03:22:27,22
0000000709,2024-12-11 09:13:07,3
0000000709,2024-01-16 11:15:09,60
0000000712,2023-01-08 04:21:24,10
0000000712,2023-12-27 10:16:43,15
0000000713,2023-07-06 09:04:01,24
0000000713,2023-11-30 13:47:46,2
0000000717,2021-05-17 13:52:34,32
0000000717,2022-12-18 05:35:32,59
0000000718,2021-03-25 02:28:52,50
0000000718,2022-10-13 00:06:36,9
0000000719,2022-11-09 22:23:31,54
0000000719,2024-07-30 19:29:46,42
0000000720,2022-12-26 19:18:02,35
0000000720,2023-06-25 03:23:06,44
0000000732,2021-12-16 10:52:52,23
0000000732,2020-04-29 13:47:38,44
0000000733,2021-11-03 05:55:27,36
0000000733,2022-08-28 12:05:37,46
0000000734,2023-01-20 11:42:31,31
0000000734,2021-04-20 22:03:37,3
0000000735,2022-02-06 04:36:50,42
0000000735,2023-01-23 20:06:25,4
0000000739,2020-04-09 19:10:08,2
0000000739,2021-11-11 13:54:59,35
0000000741,2021-12-08 19:52:59,59
0000000741,2024-03-26 07:51:56,38
0000000742,2022-11-08 02:50:25,20
0000000742,2024-03-14 05:21:14,7
0000000747,2022-10-30 02:51:37,33
0000000747,2024-03-20 03:32:03,11
0000000749,2021-07-14 20:15:40,45
0000000749,2022-04-19 16:08:32,56
0000000753,2021-01-01 19:01:39,19
0000000753,2020-06-24 02:32:38,26
0000000754,2022-07-03 02:32:26,26
0000000754,2024-09-03 11:12:30,18
0000000755,2023-10-17 22:43:50,47
0000000755,2020-12-30 04:10:52,44
0000000757,2022-09-10 10:35:48,37
0000000757,2023-04-08 14:38:14,11
0000000758,2024-09-24 14:06:46,5
0000000758,2024-06-10 17:51:49,43
0000000759,2020-06-12 14:41:23,14
0000000759,2023-10-30 09:57:11,33
0000000762,2020-09-24 05:56:14,11
0000000762,2020-12-27 16:00:51,36
0000000765,2024-05-05 03:19:39,56
0000000765,2021-04-30 07:18:26,2
0000000766,2024-09-24 03:14:20,4
0000000766,2020-05-27 04:59:13,6
0000000767,2021-01-22 10:22:30,3
0000000767,2023-11-30 10:15:57,41
0000000768,2020-01-30 07:54:03,59
0000000768,2021-08-29 09:46:12,29
0000000769,2023-09-16 15:38:13,45
0000000769,2022-06-28 03:43:38,3
0000000771,2023-05-16 22:19:49,40
0000000771,2020-06-19 01:11:01,54
0000000773,2022-08-15 21:32:06,25
0000000773,2023-10-12 12:48:31,58
0000000775,2023-07-20 00:45:37,40
0000000775,2020-07-20 17:29:55,16
0000000776,2024-03-19 18:04:23,13
0000000776,2021-04-12 06:51:04,34
0000000778,2022-11-14 13:59:44,8
0000000778,2021-03-06 19:00:17,1
0000000783,2021-06-16 04:26:19,23
0000000783,2024-09-04 16:56:27,15
0000000784,2024-04-11 07:15:40,26
0000000784,2024-07-15 08:39:55,59
0000000785,2021-12-23 06:03:14,37
0000000785,2023-05-15 11:36:50,8
0000000788,2023-09-20 07:40:51,35
0000000788,2023-01-24 08:13:19,48
0000000789,2022-05-18 01:45:59,14
0000000789,2020-05-22 22:32:33,29
0000000790,2022-07-16 08:30:07,50
0000000790,2024-12-06 02:29:01,60
0000000791,2023-10-21 17:10:28,53
0000000791,2024-04-10 17:12:02,9
0000000793,2022-07-06 23:16:33,54
0000000793,2024-10-24 11:10:42,3
0000000794,2020-06-17 17:53:56,57
0000000794,2024-12-02 06:34:43,59
0000000797,2022-08-18 14:56:24,33
0000000797,2023-03-27 17:38:17,9
0000000799,2024-09-18 01:00:20,47
0000000799,2024-07-04 18:36:11,57
0000000800,2024-10-13 17:15:49,37
0000000800,2022-08-01 06:47:10,57
0000000801,2021-09-13 12:17:17,20
0000000801,2020-02-05 17:19:58,49
0000000802,2021-09-03 05:13:30,7
0000000802,2020-01-29 12:28:59,21
0000000804,2022-10-09 19:32:33,4
0000000804,2020-12-07 08:07:17,20
0000000805,2023-04-02 09:27:08,36
0000000805,2021-09-23 13:11:07,37
0000000806,2024-11-23 13:16:05,24
0000000806,2022-07-19 09:26:04,17
0000000807,2024-12-16 21:46:18,33
0000000807,2022-02-09 22:59:22,39
0000000811,2024-09-14 10:53:44,8
0000000811,2024-09-06 10:30:25,49
0000000812,2022-08-09 05:54:43,30
0000000812,2022-10-07 14:14:54,29
0000000815,2020-07-27 12:19:57,39
0000000815,2022-03-20 23:42:16,59
0000000818,2021-09-24 17:35:24,37
0000000818,2020-06-09 11:06:42,1
0000000821,2023-12-28 08:19:38,55
0000000821,2021-01-18 13:28:41,20
0000000822,2022-03-02 18:47:32,17
0000000822,2020-04-10 04:40:45,33
0000000823,2021-01-03 14:08:13,1
0000000823,2022-01-23 20:55:14,55
0000000824,2024-10-27 02:50:35,32
0000000824,2022-02-04 01:03:11,52
0000000826,2020-03-15 01:34:34,19
0000000826,2024-02-13 04:54:06,54
0000000828,2023-02-27 21:00:04,49
0000000828,2023-04-19 01:59:20,29
0000000829,2023-01-02 18:38:20,26
0000000829,2021-07-07 19:21:27,16
0000000832,2022-11-07 21:36:17,43
0000000832,2020-10-12 21:19:40,30
0000000833,2023-05-10 10:35:38,50
0000000833,2022-03-02 07:31:24,20
0000000836,2024-10-09 05:11:16,30
0000000836,2023-05-15 00:18:27,32
0000000837,2022-01-12 13:02:47,42
0000000837,2020-03-22 02:02:43,19
0000000840,2022-05-27 19:57:04,28
0000000840,2022-08-13 00:14:15,42
0000000843,2021-02-07 13:40:18,34
0000000843,2024-08-16 01:42:42,45
0000000847,2021-12-31 13:08:14,58
0000000847,2022-05-06 15:30:13,38
0000000850,2020-07-11 16:31:25,30
0000000850,2020-01-24 12:29:45,11
0000000851,2024-05-22 04:01:52,31
0000000851,2020-06-04 03:16:56,3
0000000853,2020-06-09 17:41:38,48
0000000853,2024-11-23 03:59:42,53
0000000854,2020-04-23 13:59:25,27
0000000854,2022-07-27 05:36:55,14
0000000860,2023-11-07 10:24:47,47
0000000860,2022-09-19 14:05:49,21
0000000862,2022-05-12 18:44:34,22
0000000862,2022-07-28 15:55:53,32
0000000864,2021-10-04 20:50:04,44
0000000864,2024-07-01 10:51:56,26
0000000865,2022-12-13 21:46:57,51
0000000865,2020-06-21 22:36:17,6
0000000866,2020-10-24 12:29:23,27
0000000866,2024-06-05 22:50:24,33
0000000869,2020-03-10 05:08:22,41
0000000869,2020-02-14 18:47:25,15
0000000872,2024-09-26 23:00:48,43
0000000872,2023-02-24 02:40:30,17
0000000873,2022-07-17 19:53:59,16
0000000873,2020-04-04 20:58:21,44
0000000874,2021-05-04 07:32:50,30
0000000874,2022-06-29 14:05:46,10
0000000875,2024-08-13 08:55:40,38
0000000875,2024-02-28 01:13:55,48
0000000881,2024-03-25 20:54:53,12
0000000881,2021-03-09 15:33:35,5
0000000882,2022-09-13 13:50:23,54
0000000882,2024-12-18 06:29:07,36
0000000883,2023-11-11 19:33:02,49
0000000883,2021-03-04 08:58:21,55
0000000885,2024-10-27 13:01:08,13
0000000885,2022-09-27 23:45:52,42
0000000886,2020-12-28 23:22:37,35
0000000886,2022-01-11 20:05:03,24
0000000887,2023-03-10 19:32:01,53
0000000887,2024-08-24 22:56:32,5
0000000892,2020-04-04 04:21:04,24
0000000892,2024-11-09 20:31:56,42
0000000893,2021-03-06 02:43:28,17
0000000893,2022-09-22 17:51:09,49
0000000894,2023-01-21 14:02:21,16
0000000894,2023-04-14 13:31:05,26
0000000897,2023-03-20 10:21:14,12
0000000897,2024-06-15 23:14:57,55
0000000904,2022-01-03 05:43:37,34
0000000904,2021-02-08 15:37:23,58
0000000906,2021-02-26 06:39:10,57
0000000906,2023-01-17 06:53:19,25
0000000907,2021-08-27 19:41:38,54
0000000907,2020-12-27 11:13:51,30
0000000908,2020-02-23 04:31:46,50
0000000908,2021-12-14 19:51:29,52
0000000909,2022-11-20 06:39:24,16
0000000909,2024-04-24 15:56:04,49
0000000910,2024-11-22 17:35:26,13
0000000910,2024-01-22 17:31:23,9
0000000913,2024-04-13 18:44:04,37
0000000913,2020-03-15 17:58:15,40
0000000914,2023-12-30 10:31:35,53
0000000914,2022-12-19 05:25:19,20
0000000922,2022-11-27 10:02:37,11
0000000922,2023-08-06 05:37:17,31
0000000924,2024-10-04 02:04:11,6
0000000924,2023-02-28 01:14:15,55
0000000925,2024-05-14 08:04:40,5
0000000925,2023-10-23 03:01:04,8
0000000928,2020-06-27 03:00:01,3
0000000928,2024-08-16 10:34:10,18
0000000929,2022-09-05 08:19:23,6
0000000929,2022-08-31 08:00:40,1
0000000930,2023-05-14 06:36:16,45
0000000930,2020-10-21 19:21:47,38
0000000931,2023-07-23 12:43:41,58
0000000931,2022-03-23 07:00:40,44
0000000933,2021-08-19 07:26:41,34
0000000933,2020-12-28 07:46:45,44
0000000934,2020-01-05 22:00:48,10
0000000934,2023-09-12 11:22:20,27
0000000935,2020-05-27 05:10:09,48
0000000935,2020-04-12 11:36:03,43
0000000936,2023-08-18 21:57:05,39
0000000936,2020-12-17 04:33:01,29
0000000937,2021-06-24 02:43:32,7
0000000937,2024-05-08 10:54:58,31
0000000940,2023-01-05 13:34:28,21
0000000940,2022-01-28 23:56:00,48
0000000943,2020-02-29 15:53:29,47
0000000943,2022-01-13 03:15:43,14
0000000945,2022-06-08 01:10:50,32
0000000945,2020-12-28 05:22:23,47
0000000949,2022-07-23 08:56:02,27
0000000949,2024-12-15 09:20:26,26
0000000950,2020-12-12 11:51:14,1
0000000950,2024-12-21 22:52:54,3
0000000951,2021-04-16 00:21:32,38
0000000951,2024-02-22 03:39:01,14
0000000953,2022-07-10 13:25:46,7
0000000953,2020-01-26 19:43:12,34
0000000954,2023-04-01 17:35:09,38
0000000954,2024-04-04 02:17:46,25
0000000955,2024-12-29 04:57:15,4
0000000955,2023-06-12 00:39:14,36
0000000957,2021-07-04 23:03:01,14
0000000957,2021-04-18 20:05:08,39
0000000962,2020-07-22 01:12:15,4
0000000962,2022-06-18 14:18:13,42
0000000964,2020-06-19 14:52:17,59
0000000964,2022-09-23 17:03:19,60
0000000965,2020-04-25 13:45:03,57
0000000965,2024-09-15 09:23:36,53
0000000966,2020-09-15 15:13:50,49
0000000966,2023-10-10 20:31:17,39
0000000967,2023-10-25 07:30:18,5
0000000967,2023-02-05 08:18:49,30
0000000969,2021-01-11 14:04:03,4
0000000969,2023-03-24 02:49:55,50
0000000970,2021-03-17 16:13:28,2
0000000970,2022-07-09 16:11:14,59
0000000971,2021-02-06 20:43:15,44
0000000971,2021-08-14 04:40:35,29
0000000974,2021-09-18 06:31:15,2
0000000974,2021-11-01 19:37:02,4
0000000976,2020-09-12 09:58:09,57
0000000976,2024-11-19 15:59:18,27
0000000977,2022-03-22 07:07:00,46
0000000977,2020-01-02 18:37:10,16
0000000978,2023-02-04 23:59:49,57
0000000978,2022-07-09 18:01:41,54
0000000981,2023-06-25 05:30:48,7
0000000981,2022-01-24 23:07:00,14
0000000988,2022-10-09 22:25:39,50
0000000988,2021-05-30 20:51:03,47
0000000990,2020-12-08 16:54:47,41
0000000990,2021-07-20 02:00:37,37
0000000992,2022-01-16 03:21:03,1
0000000992,2022-09-17 23:47:06,14
0000000994,2023-03-01 01:44:59,28
0000000994,2022-07-01 11:19:31,52
0000000996,2023-05-15 12:04:29,43
0000000996,2020-02-12 17:43:33,1
0000000997,2024-08-26 14:44:13,16
0000000997,2024-02-14 13:58:55,30
0000000999,2023-01-28 14:02:03,42
0000000999,2020-08-29 21:07:27,37
0000001002,2021-02-16 18:29:20,6
0000001002,2023-07-29 02:19:46,6
0000001004,2024-02-14 01:43:35,19
0000001004,2020-01-26 19:53:15,20
0000001005,2022-08-27 14:24:45,28
0000001005,2021-12-13 23:10:38,26
0000001006,2024-11-08 19:06:43,30
0000001006,2023-12-13 08:51:04,42
0000001010,2024-03-05 22:08:51,49
0000001010,2024-10-09 17:38:26,50
0000001012,2023-09-24 03:53:48,60
0000001012,2022-05-27 07:22:32,29
0000001014,2023-05-14 21:25:22,10
0000001014,2024-01-31 08:03:18,29
0000001016,2020-01-08 16:02:05,20
0000001016,2022-01-08 05:39:17,48
0000001017,2021-12-29 14:10:42,23
0000001017,2021-08-08 23:56:50,20
0000001020,2024-10-15 23:40:36,18
0000001020,2021-01-01 00:09:07,46
0000001021,2024-04-19 23:10:52,36
0000001021,2024-01-04 05:04:13,11
0000001022,2023-02-07 18:12:29,12
0000001022,2021-06-08 04:22:38,33
0000001024,2024-12-29 15:19:17,24
0000001024,2024-04-13 00:20:43,22
0000001026,2022-01-14 11:03:36,2
0000001026,2022-02-13 15:35:50,7
0000001027,2023-05-24 11:16:26,10
0000001027,2024-10-11 20:44:45,40
0000001029,2023-03-11 03:49:34,10
0000001029,2024-07-25 17:49:21,2
0000001031,2022-10-17 10:13:30,1
0000001031,2024-03-14 10:51:52,56
0000001032,2023-02-02 01:36:42,1
0000001032,2022-11-05 18:55:08,57
0000001036,2024-09-06 21:19:40,32
0000001036,2024-03-12 20:58:17,12
0000001043,2022-10-13 07:02:53,14
0000001043,2022-07-26 02:36:29,35
0000001045,2024-08-05 01:47:58,57
0000001045,2020-09-15 21:27:47,28
0000001047,2024-03-15 01:03:24,33
0000001047,2024-12-06 05:53:46,6
0000001050,2022-03-26 10:37:22,12
0000001050,2021-02-22 09:17:06,43
0000001054,2022-09-26 02:52:30,20
0000001054,2024-09-06 17:54:16,3
0000001056,2022-10-22 20:18:13,24
0000001056,2021-10-12 08:10:42,35
0000001057,2024-03-19 12:11:52,12
0000001057,2021-07-03 15:36:16,34
0000001064,2021-10-22 06:38:11,42
0000001064,2020-12-02 22:44:37,1
0000001065,2020-09-22 00:49:05,10
0000001065,2020-09-06 01:22:11,45
0000001067,2024-12-17 17:21:16,52
0000001067,2024-06-06 18:35:45,33
0000001068,2021-07-05 23:37:57,13
0000001068,2024-06-01 06:10:43,19
0000001069,2020-07-14 04:21:00,4
0000001069,2021-03-04 06:50:52,4
0000001071,2024-09-12 20:00:31,52
0000001071,2020-12-14 11:05:03,24
0000001072,2020-03-27 20:10:24,5
0000001072,2021-08-17 10:18:48,7
0000001074,2020-09-25 23:38:36,52
0000001074,2021-07-16 22:16:13,41
0000001075,2021-06-14 22:20:30,24
0000001075,2022-09-10 05:02:49,21
0000001076,2021-02-21 00:22:48,58
0000001076,2020-01-18 11:21:34,7
0000001077,2022-04-12 13:44:34,22
0000001077,2022-07-16 04:40:51,24
0000001078,2024-09-21 15:55:35,29
0000001078,2020-07-30 04:41:07,19
0000001079,2021-09-04 12:59:24,14
0000001079,2021-10-26 22:14:54,54
0000001080,2023-12-29 05:26:47,20
0000001080,2021-09-29 00:40:02,8
0000001081,2020-07-10 16:16:42,14
0000001081,2024-06-10 20:42:34,52
0000001082,2024-12-02 01:34:16,21
0000001082,2021-01-04 08:46:01,51
0000001083,2020-09-15 11:58:50,46
0000001083,2020-05-20 22:04:20,41
0000001085,2024-04-09 03:54:58,7
0000001085,2021-05-30 20:15:15,2
0000001086,2023-09-08 16:38:31,20
0000001086,2022-09-24 15:19:29,32
0000001091,2021-07-31 14:33:00,8
0000001091,2020-10-26 23:09:53,40
0000001092,2024-04-28 21:29:56,15
0000001092,2023-02-27 23:27:03,37
0000001094,2022-09-24 18:36:04,24
0000001094,2024-08-24 22:31:46,59
0000001097,2022-05-29 07:45:18,26
0000001097,2022-12-27 09:47:52,57
0000001098,2023-11-22 09:49:16,8
0000001098,2020-09-01 20:40:02,58
0000001101,2024-08-20 05:10:02,59
0000001101,2021-05-26 08:10:36,29
0000001102,2024-04-08 15:39:56,26
0000001102,2022-02-12 04:35:35,25
0000001106,2024-06-20 19:51:26,34
0000001106,2023-07-24 09:19:45,6
0000001107,2024-01-11 17:07:39,16
0000001107,2024-08-08 06:44:03,19
0000001109,2024-11-29 05:07:02,11
0000001109,2024-02-27 20:24:38,46
0000001111,2024-11-28 01:24:36,7
0000001111,2024-01-01 09:36:41,11
0000001112,2022-12-11 22:40:03,41
0000001112,2022-03-26 10:08:44,39
0000001114,2022-01-06 15:29:32,40
0000001114,2024-11-12 21:37:57,7
0000001115,2024-05-14 07:06:19,36
0000001115,2020-08-17 01:00:04,5
0000001116,2024-11-06 23:18:08,12
0000001116,2024-09-04 10:25:04,58
0000001117,2021-07-25 03:47:57,8
0000001117,2020-08-29 07:47:10,27
0000001118,2020-11-23 14:12:30,17
0000001118,2022-01-05 05:37:18,43
0000001119,2020-12-31 23:28:06,4
0000001119,2021-05-07 14:16:33,16
0000001123,2021-06-14 00:14:31,45
0000001123,2024-03-30 15:25:41,48
0000001124,2024-02-20 14:53:20,3
0000001124,2024-07-29 12:58:32,60
0000001125,2023-08-10 04:26:24,37
0000001125,2023-06-23 22:29:32,33
0000001131,2020-10-05 06:49:14,7
0000001131,2022-12-20 17:54:04,34
0000001132,2024-10-27 17:42:59,31
0000001132,2022-07-02 21:50:00,38
0000001133,2020-04-11 08:08:31,32
0000001133,2024-12-28 03:16:44,30
0000001134,2020-12-27 12:13:32,5
0000001134,2024-02-21 02:19:52,26
0000001135,2021-08-09 15:51:43,47
0000001135,2022-10-04 10:21:36,46
0000001136,2022-01-02 12:12:22,23
0000001136,2020-06-09 22:23:46,44
0000001139,2022-03-29 13:13:08,17
0000001139,2020-05-01 02:01:22,35
0000001142,2022-06-01 10:27:23,24
0000001142,2022-02-20 00:51:25,17
0000001143,2022-04-24 10:42:56,13
0000001143,2022-08-22 05:08:59,4
0000001145,2024-06-04 11:33:28,31
0000001145,2024-09-05 17:08:22,7
0000001147,2024-10-04 06:41:16,12
0000001147,2022-06-16 18:29:20,51
0000001148,2021-04-16 11:44:29,29
0000001148,2024-05-11 05:17:27,29
0000001149,2021-04-22 01:05:33,30
0000001149,2024-12-29 09:46:35,38
0000001154,2022-04-30 07:46:56,5
0000001154,2023-06-20 05:01:53,58
0000001156,2024-09-10 10:22:30,14
0000001156,2024-03-07 10:51:50,39
0000001158,2023-08-04 08:40:15,3
0000001158,2022-03-20 08:18:44,33
0000001159,2023-10-16 18:48:26,13
0000001159,2020-02-28 05:44:59,50
0000001164,2023-08-03 21:36:59,28
0000001164,2022-08-21 00:44:02,10
0000001165,2023-06-10 21:24:23,21
0000001165,2022-02-11 19:54:47,58
0000001166,2023-03-06 17:05:32,26
0000001166,2022-12-12 20:57:44,22
0000001167,2021-01-21 11:22:02,14
0000001167,2021-01-27 05:00:40,12
0000001169,2022-12-14 19:16:55,41
0000001169,2023-08-27 04:50:38,15
0000001170,2023-06-08 08:52:06,55
0000001170,2022-02-22 03:48:46,40
0000001171,2022-11-04 20:47:16,11
0000001171,2023-05-01 13:31:09,38
0000001172,2021-08-20 05:52:12,8
0000001172,2020-06-30 13:50:02,7
0000001173,2022-04-14 02:15:54,41
0000001173,2021-05-05 18:46:43,4
0000001174,2021-05-01 12:32:28,4
0000001174,2024-03-15 21:01:37,58
0000001176,2022-03-21 10:03:29,35
0000001176,2020-09-20 13:31:25,10
0000001177,2024-07-21 12:48:35,13
0000001177,2022-10-02 11:30:23,36
0000001180,2024-01-19 04:12:57,18
0000001180,2020-10-01 03:34:25,39
0000001183,2020-01-13 00:02:38,17
0000001183,2021-05-23 04:22:56,42
0000001185,2021-11-29 15:52:20,58
0000001185,2021-08-22 08:53:41,38
0000001186,2021-01-14 14:09:47,9
0000001186,2023-12-08 01:35:27,21
0000001189,2022-03-04 14:58:29,5
0000001189,2020-02-06 00:29:05,32
0000001190,2020-01-07 06:51:46,16
0000001190,2024-08-26 08:16:13,31
0000001191,2023-05-29 15:00:16,47
0000001191,2021-06-24 07:45:39,18
0000001194,2022-09-04 16:27:09,7
0000001194,2024-06-29 08:51:43,9
0000001197,2024-03-29 04:18:49,35
0000001197,2024-11-15 00:44:45,27
0000001199,2020-08-13 14:11:35,25
0000001199,2023-04-02 18:15:53,56
0000001200,2022-09-12 22:19:59,58
0000001200,2024-05-14 10:14:28,3
0000001201,2023-02-16 01:57:29,3
0000001201,2023-04-07 18:49:31,27
0000001202,2021-12-22 04:07:23,39
0000001202,2024-03-27 16:28:56,11
0000001204,2020-01-22 11:19:36,26
0000001204,2024-09-27 22:21:03,37
0000001206,2024-06-06 05:02:36,56
0000001206,2022-05-02 22:40:26,32
0000001210,2022-12-14 07:18:27,4
0000001210,2023-11-03 05:28:27,21
0000001213,2024-11-01 05:52:30,20
0000001213,2024-11-14 22:55:29,19
0000001217,2023-09-24 17:44:30,17
0000001217,2023-02-03 12:51:31,35
0000001223,2024-08-04 17:45:46,46
0000001223,2020-06-08 09:40:25,24
0000001227,2024-07-05 16:40:45,9
0000001227,2022-11-07 07:37:49,15
0000001228,2021-04-19 03:29:15,36
0000001228,2022-08-24 13:13:34,5
0000001229,2020-12-08 15:24:38,24
0000001229,2023-01-03 22:09:31,51
0000001233,2024-01-15 00:03:35,39
0000001233,2023-04-20 10:19:08,19
0000001234,2024-07-15 06:03:07,27
0000001234,2024-02-17 06:39:37,25
0000001235,2021-05-30 09:03:29,53
0000001235,2021-07-10 21:52:12,14
0000001236,2020-09-26 11:03:17,13
0000001236,2022-11-20 19:20:47,49
0000001237,2022-02-24 17:21:41,50
0000001237,2023-05-31 20:07:52,54
0000001238,2022-10-18 23:57:15,43
0000001238,2023-07-12 19:22:15,2
0000001239,2024-01-16 17:57:18,7
0000001239,2021-01-09 23:59:55,37
0000001240,2020-04-10 22:56:24,13
0000001240,2023-07-27 18:38:59,14
0000001241,2024-10-20 07:55:31,20
0000001241,2023-10-28 02:29:26,4
0000001242,2023-11-18 23:11:14,15
0000001242,2020-08-22 04:50:15,8
0000001243,2023-11-22 17:19:41,14
0000001243,2022-07-24 15:24:55,46
0000001244,2021-10-06 18:53:06,22
0000001244,2024-06-23 04:39:41,52
0000001245,2022-11-07 21:40:28,31
0000001245,2024-01-07 16:39:08,36
0000001246,2022-12-22 09:15:58,41
0000001246,2023-05-12 22:21:14,43
0000001247,2022-07-10 10:41:05,37
0000001247,2023-12-05 22:46:01,1
0000001248,2024-03-09 06:34:57,8
0000001248,2022-01-29 18:42:03,40
0000001249,2023-02-01 04:07:34,5
0000001249,2023-02-22 09:58:42,19
0000001256,2020-07-21 18:10:25,32
0000001256,2024-10-30 16:39:11,31
0000001257,2020-07-30 11:12:25,49
0000001257,2023-10-28 03:07:59,36
0000001259,2020-04-30 07:34:47,32
0000001259,2024-09-15 00:48:57,42
0000001263,2022-01-18 00:29:13,58
0000001263,2024-04-15 18:38:06,16
0000001264,2020-05-22 10:38:22,13
0000001264,2020-02-13 15:55:11,12
0000001266,2024-10-14 04:59:06,33
0000001266,2024-10-11 12:23:28,35
0000001273,2021-04-24 20:16:42,45
0000001273,2022-04-20 21:06:59,28
0000001274,2023-10-15 11:08:48,28
0000001274,2024-01-12 03:39:47,34
0000001276,2021-09-18 07:42:47,41
0000001276,2023-05-19 14:03:55,2
0000001277,2024-03-03 13:22:30,14
0000001277,2023-06-26 06:55:23,15
0000001280,2022-10-10 05:49:21,60
0000001280,2023-06-05 01:35:44,47
0000001282,2021-01-26 10:40:57,60
